,Month,tmean_f
421,February,68.58412814670139
422,March,69.46351453993056
423,April,70.49681532118055
424,May,71.27607421875001
425,June,72.94651692708334
426,July,73.89268663194444
427,August,74.6021484375
428,September,74.52051866319445
429,October,73.44766981336807
430,November,71.39955512152778
431,December,70.31096462673611
432,January,68.66623806423611
