Year,Month,tmean_f,datetime
1990.0,1.0,67.74530436197917,1990-01-01
1990.0,2.0,65.88992241753473,1990-02-01
1990.0,3.0,66.4021484375,1990-03-01
1990.0,4.0,69.15584852430555,1990-04-01
1990.0,5.0,69.71971299913194,1990-05-01
1990.0,6.0,71.92147894965278,1990-06-01
1990.0,7.0,72.37698838975695,1990-07-01
1990.0,8.0,73.78014322916667,1990-08-01
1990.0,9.0,74.25540907118057,1990-09-01
1990.0,10.0,72.93369140625,1990-10-01
1990.0,11.0,71.46748046875,1990-11-01
1990.0,12.0,68.18172200520834,1990-12-01
1991.0,1.0,66.64408637152778,1991-01-01
1991.0,2.0,67.93508029513889,1991-02-01
1991.0,3.0,66.569677734375,1991-03-01
1991.0,4.0,68.7477783203125,1991-04-01
1991.0,5.0,69.98846028645833,1991-05-01
1991.0,6.0,71.06526150173612,1991-06-01
1991.0,7.0,72.73956976996527,1991-07-01
1991.0,8.0,73.81706000434028,1991-08-01
1991.0,9.0,73.34096137152778,1991-09-01
1991.0,10.0,72.42415907118055,1991-10-01
1991.0,11.0,72.32370334201389,1991-11-01
1991.0,12.0,69.12128906250001,1991-12-01
1992.0,1.0,66.54329969618055,1992-01-01
1992.0,2.0,66.52061089409722,1992-02-01
1992.0,3.0,67.2449462890625,1992-03-01
1992.0,4.0,68.81859266493055,1992-04-01
1992.0,5.0,70.71949869791666,1992-05-01
1992.0,6.0,72.42822265625,1992-06-01
1992.0,7.0,72.96824544270834,1992-07-01
1992.0,8.0,73.98071831597223,1992-08-01
1992.0,9.0,74.13385416666667,1992-09-01
1992.0,10.0,73.04243706597222,1992-10-01
1992.0,11.0,71.09940592447916,1992-11-01
1992.0,12.0,69.78358289930556,1992-12-01
1993.0,1.0,65.79484049479166,1993-01-01
1993.0,2.0,65.23682454427083,1993-02-01
1993.0,3.0,66.46552191840277,1993-03-01
1993.0,4.0,69.1697021484375,1993-04-01
1993.0,5.0,69.46616482204861,1993-05-01
1993.0,6.0,71.92081705729166,1993-06-01
1993.0,7.0,72.92050238715278,1993-07-01
1993.0,8.0,73.78867458767361,1993-08-01
1993.0,9.0,73.63340657552084,1993-09-01
1993.0,10.0,72.33505316840278,1993-10-01
1993.0,11.0,69.56844346788195,1993-11-01
1993.0,12.0,68.042578125,1993-12-01
1994.0,1.0,65.76537543402777,1994-01-01
1994.0,2.0,67.69761827256944,1994-02-01
1994.0,3.0,67.07068142361112,1994-03-01
1994.0,4.0,68.21570366753473,1994-04-01
1994.0,5.0,70.21548394097222,1994-05-01
1994.0,6.0,71.65185275607638,1994-06-01
1994.0,7.0,74.05799153645833,1994-07-01
1994.0,8.0,74.66960720486111,1994-08-01
1994.0,9.0,74.75592719184027,1994-09-01
1994.0,10.0,72.9697482638889,1994-10-01
1994.0,11.0,70.84066569010417,1994-11-01
1994.0,12.0,67.63791775173611,1994-12-01
1995.0,1.0,67.23770616319445,1995-01-01
1995.0,2.0,66.91317274305555,1995-02-01
1995.0,3.0,68.3462375217014,1995-03-01
1995.0,4.0,68.4781467013889,1995-04-01
1995.0,5.0,69.90193684895834,1995-05-01
1995.0,6.0,72.07474229600695,1995-06-01
1995.0,7.0,73.38458658854167,1995-07-01
1995.0,8.0,73.55440809461805,1995-08-01
1995.0,9.0,73.68429633246528,1995-09-01
1995.0,10.0,72.86974826388888,1995-10-01
1995.0,11.0,72.20755750868057,1995-11-01
1995.0,12.0,70.87957085503473,1995-12-01
1996.0,1.0,69.3797146267361,1996-01-01
1996.0,2.0,66.7132568359375,1996-02-01
1996.0,3.0,66.64365505642361,1996-03-01
1996.0,4.0,70.68866644965277,1996-04-01
1996.0,5.0,71.49397786458334,1996-05-01
1996.0,6.0,73.5758517795139,1996-06-01
1996.0,7.0,74.28812662760416,1996-07-01
1996.0,8.0,74.5686496310764,1996-08-01
1996.0,9.0,74.19597981770833,1996-09-01
1996.0,10.0,74.39935438368056,1996-10-01
1996.0,11.0,71.66051974826388,1996-11-01
1996.0,12.0,68.27935384114583,1996-12-01
1997.0,1.0,67.70387098524306,1997-01-01
1997.0,2.0,68.43317599826389,1997-02-01
1997.0,3.0,68.92838541666667,1997-03-01
1997.0,4.0,69.65237087673611,1997-04-01
1997.0,5.0,69.51068250868056,1997-05-01
1997.0,6.0,72.68807508680555,1997-06-01
1997.0,7.0,73.49053819444444,1997-07-01
1997.0,8.0,74.21455078125001,1997-08-01
