Year,Month,Day,RF_in
2026,3,31,2.8906471008251835e-05
2026,4,1,0.004141168713952
2026,4,2,0.0004789056195755
2026,4,3,0.0
2026,4,4,2.8177312015792275e-09
2026,4,5,0.00170111320127
2026,4,6,0.0
2026,4,7,0.0064894705040294
2026,4,8,0.7927606478253805
2026,4,9,0.023015924221783
2026,4,10,1.490664225782541
2026,4,11,0.6288659752220643
2026,4,12,0.0669882051147686
2026,4,13,0.0032722019437706
2026,4,14,0.0067362095137616
2026,4,15,0.0001088098086988
2026,4,16,0.0004954553385152
2026,4,17,0.0
2026,4,18,0.0007005767825973
2026,4,19,0.0040098718550667
2026,4,20,0.0
2026,4,21,7.497267135786247e-06
