Year,Month,Day,RF_in
2026,3,1,0.0179195728526352
2026,3,2,0.0
2026,3,3,2.4733350080698426e-06
2026,3,4,0.0002070921577771
2026,3,5,1.178207887184334e-05
2026,3,6,0.0009424346661653
2026,3,7,0.0207775142295513
2026,3,8,0.009981554776178
2026,3,9,1.4958296253983174e-05
2026,3,10,3.5330749880853847e-06
2026,3,11,1.4912377319751264
2026,3,12,1.9075480487356613
2026,3,13,6.270156849968407
2026,3,14,10.865826559006512
2026,3,15,0.5835545954162414
2026,3,16,0.2497128790433314
2026,3,17,0.2358232722333862
2026,3,18,0.0012278185996738
2026,3,20,1.3058160481675902
2026,3,21,1.3778215128165403
2026,3,22,0.2169925885864744
2026,3,23,0.0689923766751649
2026,3,24,0.2764240515942452
2026,3,27,0.0
2026,3,28,0.0
2026,3,29,6.232581416325492e-06
2026,3,30,1.6208902136095415e-05
