,Year,Month,ET,datetime
0,2001.0,1.0,3.412291666666667,2001-01-01
1,2001.0,2.0,3.485625,2001-02-01
2,2001.0,3.0,2.965909090909091,2001-03-01
3,2001.0,4.0,2.3375000000000004,2001-04-01
4,2001.0,5.0,5.032720588235295,2001-05-01
5,2001.0,6.0,,2001-06-01
6,2001.0,7.0,3.07,2001-07-01
7,2001.0,8.0,3.3625000000000003,2001-08-01
8,2001.0,9.0,4.577604166666667,2001-09-01
9,2001.0,10.0,2.963333333333333,2001-10-01
10,2001.0,11.0,3.6084375,2001-11-01
11,2001.0,12.0,2.65625,2001-12-01
12,2002.0,1.0,3.4384375000000005,2002-01-01
13,2002.0,2.0,2.8165625000000003,2002-02-01
14,2002.0,3.0,2.80703125,2002-03-01
15,2002.0,4.0,2.575,2002-04-01
16,2002.0,5.0,4.832083333333333,2002-05-01
17,2002.0,6.0,5.2175,2002-06-01
18,2002.0,7.0,4.56,2002-07-01
19,2002.0,8.0,3.98984375,2002-08-01
20,2002.0,9.0,3.795625,2002-09-01
21,2002.0,10.0,3.714802631578947,2002-10-01
22,2002.0,11.0,3.846927083333334,2002-11-01
23,2002.0,12.0,3.044375,2002-12-01
24,2003.0,1.0,3.4796354166666665,2003-01-01
25,2003.0,2.0,3.339713541666667,2003-02-01
26,2003.0,3.0,4.492916666666667,2003-03-01
27,2003.0,4.0,3.0335937500000005,2003-04-01
28,2003.0,5.0,4.990679824561404,2003-05-01
29,2003.0,6.0,3.919551282051282,2003-06-01
30,2003.0,7.0,3.90625,2003-07-01
31,2003.0,8.0,5.101979166666666,2003-08-01
32,2003.0,9.0,4.83,2003-09-01
33,2003.0,10.0,4.104464285714287,2003-10-01
34,2003.0,11.0,2.93296875,2003-11-01
35,2003.0,12.0,3.220486111111111,2003-12-01
36,2004.0,1.0,3.492604166666667,2004-01-01
37,2004.0,2.0,4.021875,2004-02-01
38,2004.0,3.0,3.861111111111111,2004-03-01
39,2004.0,4.0,3.083928571428572,2004-04-01
40,2004.0,5.0,5.248529411764705,2004-05-01
41,2004.0,6.0,3.80625,2004-06-01
42,2004.0,7.0,5.7965625,2004-07-01
43,2004.0,8.0,5.496250000000001,2004-08-01
44,2004.0,9.0,4.930625000000001,2004-09-01
45,2004.0,10.0,3.60625,2004-10-01
46,2004.0,11.0,4.097222222222222,2004-11-01
47,2004.0,12.0,3.021643518518519,2004-12-01
48,2005.0,1.0,3.674270833333334,2005-01-01
49,2005.0,2.0,3.426593137254902,2005-02-01
50,2005.0,3.0,3.558482142857143,2005-03-01
51,2005.0,4.0,3.6506578947368418,2005-04-01
52,2005.0,5.0,5.037847222222222,2005-05-01
53,2005.0,6.0,3.9125,2005-06-01
54,2005.0,7.0,4.484659090909092,2005-07-01
55,2005.0,8.0,5.158333333333335,2005-08-01
56,2005.0,9.0,3.503571428571429,2005-09-01
57,2005.0,10.0,2.9663461538461537,2005-10-01
58,2005.0,11.0,4.0184375,2005-11-01
59,2005.0,12.0,3.185833333333333,2005-12-01
60,2006.0,1.0,2.825520833333333,2006-01-01
61,2006.0,2.0,3.6859375,2006-02-01
62,2006.0,3.0,2.2750000000000004,2006-03-01
63,2006.0,4.0,2.9703125000000004,2006-04-01
64,2006.0,5.0,2.90625,2006-05-01
65,2006.0,6.0,4.288815789473685,2006-06-01
66,2006.0,7.0,5.373072916666667,2006-07-01
67,2006.0,8.0,4.648750000000001,2006-08-01
68,2006.0,9.0,3.6000000000000005,2006-09-01
69,2006.0,10.0,4.861513157894737,2006-10-01
70,2006.0,11.0,3.4698958333333336,2006-11-01
71,2006.0,12.0,3.5578125,2006-12-01
72,2007.0,1.0,3.633541666666667,2007-01-01
73,2007.0,2.0,3.31875,2007-02-01
74,2007.0,3.0,4.03639705882353,2007-03-01
75,2007.0,4.0,3.53125,2007-04-01
76,2007.0,5.0,3.282291666666667,2007-05-01
