Year,Month,Day,RF_in
2026,3,31,0.1800377357106891
2026,4,1,0.0342938540059947
2026,4,2,0.0523654288426077
2026,4,3,0.0681155191701297
2026,4,4,0.0002358331906965
2026,4,5,0.0006150291973524
2026,4,6,0.0045603566444614
2026,4,7,2.398732073095898
2026,4,8,0.1979540489940656
2026,4,9,0.0089438176889791
2026,4,10,0.6893968660954057
2026,4,11,0.2408551423510483
2026,4,12,0.0021693587616046
2026,4,13,0.0070190911762589
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0021817480914039
2026,4,17,0.0
2026,4,18,0.0189096104638667
2026,4,19,0.2021492444195343
2026,4,20,0.0643621047731853
2026,4,21,0.03002870577677492
