Year,Month,Day,RF_in
2026,3,1,0.1903937914471845
2026,3,2,0.0982850539136167
2026,3,3,0.1186480985225967
2026,3,4,0.3729338825322616
2026,3,5,0.0260303137983097
2026,3,6,0.0484969505383482
2026,3,7,0.413025086273938
2026,3,8,0.6122892373642097
2026,3,9,0.0675982229329759
2026,3,10,0.0090094401605323
2026,3,11,0.5138713977213352
2026,3,12,0.0817779054490611
2026,3,13,0.7111079261522432
2026,3,14,4.629687537972685
2026,3,15,0.1990172248129086
2026,3,16,0.2680050922318521
2026,3,17,3.804749015748032
2026,3,18,0.0804214944781072
2026,3,20,0.0
2026,3,21,0.1885052585759408
2026,3,22,0.1846906354757142
2026,3,23,1.1227664704618086
2026,3,24,0.9623204888831172
2026,3,27,0.027793870556745
2026,3,28,0.1542854475954177
2026,3,29,0.0145926530685417
2026,3,30,0.05810112117434703
