,Year,Month,NDVI,datetime
272,2022.0,October,0.5469876543209877,2022-10-01
273,2022.0,November,0.6494882716049383,2022-11-01
274,2022.0,December,0.621225925925926,2022-12-01
275,2023.0,January,0.7575851851851853,2023-01-01
276,2023.0,February,0.6369746913580246,2023-02-01
277,2023.0,March,0.7465685185185185,2023-03-01
278,2023.0,April,0.7574456790123456,2023-04-01
279,2023.0,May,0.7043722222222222,2023-05-01
280,2023.0,June,0.6063481481481482,2023-06-01
281,2023.0,July,0.6607104938271606,2023-07-01
282,2023.0,August,0.6461648148148148,2023-08-01
283,2023.0,September,0.5445679012345679,2023-09-01
