Year,Month,Day,RF_in
2025,11,1,0.0001416899661483
2025,11,2,0.0005208723420152
2025,11,3,7.617182273150093e-07
2025,11,4,0.0027909565797013
2025,11,5,5.7885731299092455e-05
2025,11,6,0.0
2025,11,7,0.0
2025,11,8,0.2902630479363365
2025,11,9,0.1851599986158957
2025,11,10,0.0128733044499452
2025,11,11,0.1056131292643324
2025,11,12,0.2077058347307281
2025,11,13,0.0144295160770648
2025,11,14,0.0006949239886396
2025,11,15,0.0006709596998804
2025,11,16,7.066203210123707e-05
2025,11,17,0.000449111264174
2025,11,18,0.0124732210625245
2025,11,19,0.0151039743557886
2025,11,20,0.0002658963666963
2025,11,21,0.0001082305363782
2025,11,22,3.266443319265982e-05
2025,11,23,0.0029419564037335
2025,11,24,0.0
2025,11,25,0.0
2025,11,26,1.3189707713675498e-06
2025,11,27,0.0031306385078478
2025,11,28,0.0
2025,11,29,0.0
2025,11,30,7.494172685936889e-08
2025,12,2,0.0034313455920786
2025,12,3,0.0035150468065542
2025,12,4,0.0
2025,12,5,0.0
2025,12,6,0.0
2025,12,7,0.0109072557584507
2025,12,8,0.0008684763514846
2025,12,9,0.0
2025,12,10,1.8773034418312665e-07
2025,12,11,0.3051662584128481
2025,12,12,0.0020184970706269
2025,12,13,1.70210892968499e-05
2025,12,14,0.0968129449211915
2025,12,15,0.004266409504526
2025,12,16,0.1794915075516276
2025,12,17,0.0150571713540741
2025,12,18,0.0
2025,12,19,0.1012568169274251
2025,12,20,0.2483185992199651
2025,12,21,0.0
2025,12,22,0.0
2025,12,23,0.0114707181019605
2025,12,24,0.0
2025,12,25,0.0
2025,12,26,0.0
2025,12,27,0.0
2025,12,28,0.0
2025,12,29,5.680392661512252e-07
2025,12,30,0.0025841646759042105
