Year,Month,Day,RF_in
2026,2,1,0.0024099680011608
2026,2,2,0.0
2026,2,3,0.0196250321462502
2026,2,4,0.004694971014323
2026,2,5,0.002153841042595
2026,2,6,0.0047262762289787
2026,2,7,7.047505631349034
2026,2,8,9.358359420567222
2026,2,9,1.0957658748602606
2026,2,10,0.3810634781763391
2026,2,11,1.613013637509721
2026,2,12,0.0670333050935229
2026,2,13,0.0085146197473572
2026,2,14,0.1717699402632722
2026,2,15,0.2348363977763956
2026,2,16,1.0361478117101683
2026,2,17,0.1180238483644405
2026,2,18,0.0018504799959366
2026,2,19,0.0252807445123775
2026,2,20,0.0337924365806338
2026,2,21,0.1550879468720381
2026,2,22,0.0384374711051607
2026,2,23,1.5371961900487265
