Year,Month,Day,RF_in
2026,1,1,0.0035897591747463048
2026,1,2,0.4976008442941486
2026,1,3,0.03127192922499271
2026,1,4,0.0
2026,1,5,0.3543248940941844
2026,1,6,0.013597890194366032
2026,1,7,0.0015250885812235237
2026,1,8,3.600639919503688e-05
2026,1,9,0.0
2026,1,10,0.0030242577463147984
2026,1,11,0.003526424937499929
2026,1,12,0.9707026028755955
2026,1,13,0.7458358442770608
2026,1,14,0.00038638179360389065
2026,1,15,0.18379572611271355
2026,1,16,0.058322653219305166
2026,1,17,0.0007563868242947784
2026,1,18,0.00039870860428994144
2026,1,19,0.0
2026,1,20,0.0005384740507775359
2026,1,21,1.3481231953481942
2026,1,22,0.005915862797555138
2026,1,23,0.0007401854509605986
2026,1,24,0.03469662032670178
2026,1,25,0.0008692547405172833
2026,1,26,0.0
2026,1,27,0.0006913234323735394
2026,1,28,0.0006943453247071796
2026,1,29,0.0007442804239020353
2026,1,30,0.3675912445623117
2026,1,31,0.0793100889006984
