,Month,tmean_f
421,February,65.73174370659723
422,March,66.28028700086806
423,April,67.43162977430555
424,May,67.68326009114583
425,June,69.06333279079863
426,July,70.24623480902778
427,August,70.76344129774306
428,September,70.3605197482639
429,October,69.60924750434029
430,November,68.2456298828125
431,December,66.84985080295138
432,January,65.86172146267361
