,Month,tmean_f
421,February,62.21452365451388
422,March,62.44444444444444
423,April,63.58763020833333
424,May,63.882666015625006
425,June,65.56474066840278
426,July,66.86114908854167
427,August,67.4282443576389
428,September,66.69118381076389
429,October,65.89713270399307
430,November,64.60326063368055
431,December,63.22199978298612
432,January,62.31053602430555
