Year,Month,Day,RF_in
2026,3,31,0.0142092745100384
2026,4,1,0.0135111964060658
2026,4,2,0.0
2026,4,3,0.0
2026,4,4,0.0
2026,4,5,0.0004440318324816
2026,4,6,0.0027127751250001
2026,4,7,2.7974402708667494
2026,4,8,0.5889649908941504
2026,4,9,0.1819088545463935
2026,4,10,3.5092531836298244
2026,4,11,1.0725777367293066
2026,4,12,0.0521578621421644
2026,4,13,0.0474891428976651
2026,4,14,0.0384595427277183
2026,4,15,0.024916662863465
2026,4,16,0.009318406720707
2026,4,17,0.0
2026,4,18,0.0106960150895851
2026,4,19,0.1089036403272941
2026,4,20,0.0635615486300025
2026,4,21,0.05020413046920568
