,Year,Month,ET,datetime
0,2001.0,1.0,3.611875,2001-01-01
1,2001.0,2.0,3.034333333333334,2001-02-01
2,2001.0,3.0,3.4685,2001-03-01
3,2001.0,4.0,3.8978333333333337,2001-04-01
4,2001.0,5.0,2.770454545454545,2001-05-01
5,2001.0,6.0,,2001-06-01
6,2001.0,7.0,4.7455,2001-07-01
7,2001.0,8.0,4.577208333333334,2001-08-01
8,2001.0,9.0,4.063666666666666,2001-09-01
9,2001.0,10.0,3.4845000000000006,2001-10-01
10,2001.0,11.0,2.98375,2001-11-01
11,2001.0,12.0,2.547416666666667,2001-12-01
12,2002.0,1.0,2.92275,2002-01-01
13,2002.0,2.0,3.14675,2002-02-01
14,2002.0,3.0,3.35515350877193,2002-03-01
15,2002.0,4.0,3.2670833333333333,2002-04-01
16,2002.0,5.0,3.234416666666667,2002-05-01
17,2002.0,6.0,4.550416666666666,2002-06-01
18,2002.0,7.0,4.632416666666668,2002-07-01
19,2002.0,8.0,2.46234375,2002-08-01
20,2002.0,9.0,2.4428728070175443,2002-09-01
21,2002.0,10.0,3.676,2002-10-01
22,2002.0,11.0,3.2019166666666665,2002-11-01
23,2002.0,12.0,2.7031250000000004,2002-12-01
24,2003.0,1.0,2.8695,2003-01-01
25,2003.0,2.0,3.2074166666666666,2003-02-01
26,2003.0,3.0,3.900833333333333,2003-03-01
27,2003.0,4.0,3.092583333333333,2003-04-01
28,2003.0,5.0,4.2724166666666665,2003-05-01
29,2003.0,6.0,4.023000000000001,2003-06-01
30,2003.0,7.0,4.306541666666667,2003-07-01
31,2003.0,8.0,4.531958333333333,2003-08-01
32,2003.0,9.0,2.855555555555556,2003-09-01
33,2003.0,10.0,3.545,2003-10-01
34,2003.0,11.0,3.0860833333333333,2003-11-01
35,2003.0,12.0,2.7902500000000003,2003-12-01
36,2004.0,1.0,2.803333333333333,2004-01-01
37,2004.0,2.0,3.510666666666668,2004-02-01
38,2004.0,3.0,3.6026666666666665,2004-03-01
39,2004.0,4.0,4.069318181818182,2004-04-01
40,2004.0,5.0,4.349583333333333,2004-05-01
41,2004.0,6.0,4.422000000000001,2004-06-01
42,2004.0,7.0,5.203458333333333,2004-07-01
43,2004.0,8.0,5.0015833333333335,2004-08-01
44,2004.0,9.0,4.360416666666667,2004-09-01
45,2004.0,10.0,3.918250000000001,2004-10-01
46,2004.0,11.0,2.9275833333333336,2004-11-01
47,2004.0,12.0,2.80425,2004-12-01
48,2005.0,1.0,3.0590833333333336,2005-01-01
49,2005.0,2.0,3.35725,2005-02-01
50,2005.0,3.0,3.79575,2005-03-01
51,2005.0,4.0,4.323333333333334,2005-04-01
52,2005.0,5.0,4.532875,2005-05-01
53,2005.0,6.0,4.826666666666667,2005-06-01
54,2005.0,7.0,4.911875,2005-07-01
55,2005.0,8.0,4.845875,2005-08-01
56,2005.0,9.0,4.700166666666667,2005-09-01
57,2005.0,10.0,3.929250000000001,2005-10-01
58,2005.0,11.0,3.1893663194444453,2005-11-01
59,2005.0,12.0,2.8382500000000004,2005-12-01
60,2006.0,1.0,2.9323333333333337,2006-01-01
61,2006.0,2.0,3.3059166666666666,2006-02-01
62,2006.0,3.0,2.887026515151516,2006-03-01
63,2006.0,4.0,3.909583333333334,2006-04-01
64,2006.0,5.0,5.175595238095238,2006-05-01
65,2006.0,6.0,4.856375,2006-06-01
66,2006.0,7.0,4.9865,2006-07-01
67,2006.0,8.0,3.8745,2006-08-01
68,2006.0,9.0,4.186916666666667,2006-09-01
69,2006.0,10.0,2.5044117647058823,2006-10-01
70,2006.0,11.0,3.242460317460317,2006-11-01
71,2006.0,12.0,2.9430000000000005,2006-12-01
72,2007.0,1.0,3.1530000000000005,2007-01-01
73,2007.0,2.0,3.343833333333334,2007-02-01
74,2007.0,3.0,3.977583333333334,2007-03-01
75,2007.0,4.0,4.465416666666667,2007-04-01
76,2007.0,5.0,4.831666666666667,2007-05-01
77,2007.0,6.0,4.85325,2007-06-01
78,2007.0,7.0,4.789625,2007-07-01
79,2007.0,8.0,4.610916666666667,2007-08-01
80,2007.0,9.0,4.134239130434783,2007-09-01
81,2007.0,10.0,3.68725,2007-10-01
82,2007.0,11.0,3.030916666666667,2007-11-01
83,2007.0,12.0,2.441416666666667,2007-12-01
84,2008.0,1.0,3.182208333333333,2008-01-01
85,2008.0,2.0,3.614833333333333,2008-02-01
86,2008.0,3.0,4.106857638888889,2008-03-01
87,2008.0,4.0,4.068583333333334,2008-04-01
88,2008.0,5.0,4.088,2008-05-01
89,2008.0,6.0,4.1475,2008-06-01
90,2008.0,7.0,4.735416666666667,2008-07-01
91,2008.0,8.0,4.634,2008-08-01
92,2008.0,9.0,4.5905000000000005,2008-09-01
93,2008.0,10.0,2.6333333333333333,2008-10-01
94,2008.0,11.0,3.049083333333334,2008-11-01
95,2008.0,12.0,2.6830000000000003,2008-12-01
96,2009.0,1.0,3.49725,2009-01-01
97,2009.0,2.0,2.8808750000000005,2009-02-01
98,2009.0,3.0,3.99775,2009-03-01
99,2009.0,4.0,2.8425,2009-04-01
100,2009.0,5.0,2.8519021739130435,2009-05-01
101,2009.0,6.0,5.000333333333334,2009-06-01
102,2009.0,7.0,4.7735,2009-07-01
103,2009.0,8.0,5.258767361111112,2009-08-01
104,2009.0,9.0,4.829083333333333,2009-09-01
105,2009.0,10.0,3.897,2009-10-01
106,2009.0,11.0,3.443663194444445,2009-11-01
107,2009.0,12.0,2.903041666666667,2009-12-01
108,2010.0,1.0,3.126958333333333,2010-01-01
109,2010.0,2.0,3.423625,2010-02-01
110,2010.0,3.0,4.085416666666667,2010-03-01
111,2010.0,4.0,4.5385,2010-04-01
112,2010.0,5.0,4.659708333333333,2010-05-01
113,2010.0,6.0,4.795291666666667,2010-06-01
114,2010.0,7.0,4.553583333333333,2010-07-01
115,2010.0,8.0,4.495541666666667,2010-08-01
116,2010.0,9.0,4.1617500000000005,2010-09-01
117,2010.0,10.0,3.448083333333334,2010-10-01
118,2010.0,11.0,2.9617916666666666,2010-11-01
119,2010.0,12.0,2.443291666666666,2010-12-01
120,2011.0,1.0,3.0342083333333334,2011-01-01
121,2011.0,2.0,2.5415178571428574,2011-02-01
122,2011.0,3.0,4.147541666666666,2011-03-01
123,2011.0,4.0,3.1630434782608696,2011-04-01
124,2011.0,5.0,4.290583333333333,2011-05-01
125,2011.0,6.0,4.718125,2011-06-01
126,2011.0,7.0,4.952166666666667,2011-07-01
127,2011.0,8.0,4.574291666666666,2011-08-01
128,2011.0,9.0,4.319833333333333,2011-09-01
129,2011.0,10.0,3.4632500000000004,2011-10-01
130,2011.0,11.0,3.052875,2011-11-01
131,2011.0,12.0,2.3861250000000003,2011-12-01
132,2012.0,1.0,3.125333333333333,2012-01-01
133,2012.0,2.0,3.252541666666667,2012-02-01
134,2012.0,3.0,3.813416666666667,2012-03-01
135,2012.0,4.0,4.392250000000001,2012-04-01
136,2012.0,5.0,4.6375,2012-05-01
137,2012.0,6.0,4.759875,2012-06-01
138,2012.0,7.0,4.915166666666667,2012-07-01
139,2012.0,8.0,4.682291666666668,2012-08-01
140,2012.0,9.0,4.382000000000001,2012-09-01
141,2012.0,10.0,4.086416666666667,2012-10-01
142,2012.0,11.0,2.8637500000000005,2012-11-01
143,2012.0,12.0,2.58425,2012-12-01
144,2013.0,1.0,3.056583333333333,2013-01-01
145,2013.0,2.0,3.3916250000000003,2013-02-01
146,2013.0,3.0,2.5090277777777783,2013-03-01
147,2013.0,4.0,4.177333333333333,2013-04-01
148,2013.0,5.0,3.823416666666667,2013-05-01
149,2013.0,6.0,4.321583333333334,2013-06-01
150,2013.0,7.0,5.1080000000000005,2013-07-01
151,2013.0,8.0,5.091166666666667,2013-08-01
152,2013.0,9.0,4.901416666666666,2013-09-01
153,2013.0,10.0,3.4006578947368427,2013-10-01
154,2013.0,11.0,3.1128787878787887,2013-11-01
155,2013.0,12.0,2.923,2013-12-01
156,2014.0,1.0,3.261414930555556,2014-01-01
157,2014.0,2.0,2.896105072463768,2014-02-01
158,2014.0,3.0,4.229416666666666,2014-03-01
