Year,Month,Day,RF_in
2026,3,1,0.1275226855933915
2026,3,2,0.0414926627756057
2026,3,3,0.0217672551791893
2026,3,4,0.0084503007326805
2026,3,5,0.0269727761606161
2026,3,6,0.0012996470927033
2026,3,7,0.0141546229550404
2026,3,8,0.0232894703147593
2026,3,9,0.0159990172165063
2026,3,10,0.0085724131340441
2026,3,11,0.6153755859185137
2026,3,12,0.3691361988090247
2026,3,13,4.375187964785652
2026,3,14,9.094293578971032
2026,3,15,0.7040747917578012
2026,3,16,1.1230402297803053
2026,3,17,1.297409133265894
2026,3,18,0.6097496954590745
2026,3,20,0.0224730909838323
2026,3,21,0.4940069077533385
2026,3,22,0.5969063250909826
2026,3,23,0.919400557514946
2026,3,24,0.1739494981577552
2026,3,27,0.1930124678323901
2026,3,28,0.0206611357405499
2026,3,29,0.0
2026,3,30,0.042716339933080744
