Year,Month,Day,RF_in
2026,3,31,0.0
2026,4,1,0.0146120983089292
2026,4,2,0.004238590063594
2026,4,3,4.523538492668518e-05
2026,4,4,6.341596582834611e-09
2026,4,5,0.0009329665839364
2026,4,6,0.0
2026,4,7,0.00066968411297
2026,4,8,0.6129776702581232
2026,4,9,0.1354644499495343
2026,4,10,1.441870513527389
2026,4,11,0.0413662441457987
2026,4,12,0.8321355918156715
2026,4,13,0.0139917520319301
2026,4,14,0.0054034243939951
2026,4,15,0.002844732055931
2026,4,16,0.0066431476989431
2026,4,17,0.0022307111603462
2026,4,18,0.0003804134780236
2026,4,19,0.0008190398407686
2026,4,20,3.941890923845023e-05
2026,4,21,0.0
