Year,Month,Day,RF_in
2026,3,1,0.0001060720915185
2026,3,2,2.167852783940144e-05
2026,3,3,0.0
2026,3,4,0.0
2026,3,5,0.0
2026,3,6,0.0004043690755252
2026,3,7,9.226807123070918e-05
2026,3,8,0.0
2026,3,9,0.0
2026,3,10,0.0
2026,3,11,1.1947943627272286
2026,3,12,0.6744669560754776
2026,3,13,9.258857698126278
2026,3,14,10.151575562603286
2026,3,15,1.314056951241555
2026,3,16,0.1125519549381956
2026,3,17,0.7999792550480886
2026,3,18,0.0061699817279598
2026,3,20,0.3551302413221026
2026,3,21,0.9931923996154128
2026,3,22,0.1764849757990592
2026,3,23,0.076378493866652
2026,3,24,0.1228259466613846
2026,3,27,0.0018865728188247
2026,3,28,0.016861119515534
2026,3,29,0.0078818368601175
2026,3,30,0.007213129180970503
