,Month,Temp,Year,datetime
0,1.0,75.4143825954861,,1990-01-01
1,2.0,74.1716064453125,,1990-02-01
2,3.0,74.76443142361111,,1990-03-01
3,4.0,78.144140625,,1990-04-01
4,5.0,78.72740342881944,,1990-05-01
5,6.0,80.35869140625,,1990-06-01
6,7.0,80.92590060763888,,1990-07-01
7,8.0,82.6071017795139,,1990-08-01
8,9.0,83.00101996527778,,1990-09-01
9,10.0,81.72078993055555,,1990-10-01
10,11.0,79.32032877604166,,1990-11-01
11,12.0,76.40188530815972,,1990-12-01
12,1.0,75.43310004340279,,1991-01-01
13,2.0,77.24345703125,,1991-02-01
14,3.0,74.51407335069445,,1991-03-01
15,4.0,77.725390625,,1991-04-01
16,5.0,79.2276150173611,,1991-05-01
17,6.0,80.33975151909722,,1991-06-01
18,7.0,81.47046440972221,,1991-07-01
19,8.0,81.61076931423611,,1991-08-01
20,9.0,81.73456488715277,,1991-09-01
21,10.0,81.29609917534722,,1991-10-01
22,11.0,80.81939019097223,,1991-11-01
23,12.0,77.13356119791666,,1991-12-01
24,1.0,75.46766221788195,,1992-01-01
25,2.0,74.58796929253472,,1992-02-01
26,3.0,76.26952039930555,,1992-03-01
27,4.0,78.30195312500001,,1992-04-01
28,5.0,79.36528862847223,,1992-05-01
29,6.0,81.07267252604167,,1992-06-01
30,7.0,81.00828450520834,,1992-07-01
31,8.0,81.98550347222222,,1992-08-01
32,9.0,81.88460828993055,,1992-09-01
33,10.0,81.36188693576389,,1992-10-01
34,11.0,78.77626953125,,1992-11-01
35,12.0,77.5681911892361,,1992-12-01
36,1.0,74.18216417100695,,1993-01-01
37,2.0,74.34383138020834,,1993-02-01
38,3.0,75.39766167534722,,1993-03-01
39,4.0,77.30077582465279,,1993-04-01
40,5.0,78.00049913194445,,1993-05-01
41,6.0,80.42616102430556,,1993-06-01
42,7.0,81.13376193576389,,1993-07-01
43,8.0,81.96604275173611,,1993-08-01
44,9.0,82.2271484375,,1993-09-01
45,10.0,80.78430447048612,,1993-10-01
46,11.0,77.91529405381945,,1993-11-01
47,12.0,76.216650390625,,1993-12-01
48,1.0,73.98072916666666,,1994-01-01
49,2.0,75.54509819878473,,1994-02-01
50,3.0,75.58201768663194,,1994-03-01
51,4.0,76.58756510416666,,1994-04-01
52,5.0,78.69548611111111,,1994-05-01
53,6.0,79.9561740451389,,1994-06-01
54,7.0,81.72694227430556,,1994-07-01
55,8.0,82.89552408854166,,1994-08-01
56,9.0,83.30223524305555,,1994-09-01
57,10.0,81.74688042534723,,1994-10-01
58,11.0,78.20740017361112,,1994-11-01
59,12.0,75.59258897569444,,1994-12-01
60,1.0,75.56466200086805,,1995-01-01
61,2.0,75.78848470052084,,1995-02-01
62,3.0,76.95086805555556,,1995-03-01
63,4.0,77.14745551215279,,1995-04-01
64,5.0,78.34928385416666,,1995-05-01
65,6.0,80.83274197048611,,1995-06-01
