Year,Month,tmean_f,datetime
1990,1,75.4143825954861,1990-01-01
1990,2,74.1716064453125,1990-02-01
1990,3,74.76443142361111,1990-03-01
1990,4,78.144140625,1990-04-01
1990,5,78.72740342881944,1990-05-01
1990,6,80.35869140625,1990-06-01
1990,7,80.92590060763888,1990-07-01
1990,8,82.6071017795139,1990-08-01
1990,9,83.00101996527778,1990-09-01
1990,10,81.72078993055555,1990-10-01
1990,11,79.32032877604166,1990-11-01
1990,12,76.40188530815972,1990-12-01
1991,1,75.43310004340279,1991-01-01
1991,2,77.24345703125,1991-02-01
1991,3,74.51407335069445,1991-03-01
1991,4,77.725390625,1991-04-01
1991,5,79.2276150173611,1991-05-01
1991,6,80.33975151909722,1991-06-01
1991,7,81.47046440972221,1991-07-01
1991,8,81.61076931423611,1991-08-01
1991,9,81.73456488715277,1991-09-01
1991,10,81.29609917534722,1991-10-01
1991,11,80.81939019097223,1991-11-01
1991,12,77.13356119791666,1991-12-01
1992,1,75.46766221788195,1992-01-01
1992,2,74.58796929253472,1992-02-01
1992,3,76.26952039930555,1992-03-01
1992,4,78.30195312500001,1992-04-01
1992,5,79.36528862847223,1992-05-01
1992,6,81.07267252604167,1992-06-01
1992,7,81.00828450520834,1992-07-01
1992,8,81.98550347222222,1992-08-01
1992,9,81.88460828993055,1992-09-01
1992,10,81.36188693576389,1992-10-01
1992,11,78.77626953125,1992-11-01
1992,12,77.5681911892361,1992-12-01
1993,1,74.18216417100695,1993-01-01
1993,2,74.34383138020834,1993-02-01
1993,3,75.39766167534722,1993-03-01
1993,4,77.30077582465279,1993-04-01
1993,5,78.00049913194445,1993-05-01
1993,6,80.42616102430556,1993-06-01
1993,7,81.13376193576389,1993-07-01
1993,8,81.96604275173611,1993-08-01
1993,9,82.2271484375,1993-09-01
1993,10,80.78430447048612,1993-10-01
1993,11,77.91529405381945,1993-11-01
1993,12,76.216650390625,1993-12-01
1994,1,73.98072916666666,1994-01-01
1994,2,75.54509819878473,1994-02-01
1994,3,75.58201768663194,1994-03-01
1994,4,76.58756510416666,1994-04-01
1994,5,78.69548611111111,1994-05-01
1994,6,79.9561740451389,1994-06-01
1994,7,81.72694227430556,1994-07-01
1994,8,82.89552408854166,1994-08-01
1994,9,83.30223524305555,1994-09-01
1994,10,81.74688042534723,1994-10-01
1994,11,78.20740017361112,1994-11-01
1994,12,75.59258897569444,1994-12-01
1995,1,75.56466200086805,1995-01-01
1995,2,75.78848470052084,1995-02-01
1995,3,76.95086805555556,1995-03-01
1995,4,77.14745551215279,1995-04-01
1995,5,78.34928385416666,1995-05-01
1995,6,80.83274197048611,1995-06-01
1995,7,81.92564019097222,1995-07-01
1995,8,82.50240342881943,1995-08-01
1995,9,83.12035047743055,1995-09-01
1995,10,81.58418511284722,1995-10-01
1995,11,80.47825520833334,1995-11-01
1995,12,79.89805230034722,1995-12-01
1996,1,77.77582465277777,1996-01-01
1996,2,74.99951714409721,1996-02-01
1996,3,75.32434895833333,1996-03-01
1996,4,78.6564181857639,1996-04-01
1996,5,79.79146592881943,1996-05-01
1996,6,82.26794162326388,1996-06-01
1996,7,82.51040581597223,1996-07-01
1996,8,83.60696072048611,1996-08-01
1996,9,82.54997829861111,1996-09-01
1996,10,83.07492947048611,1996-10-01
1996,11,78.83763563368055,1996-11-01
1996,12,76.15833062065973,1996-12-01
1997,1,75.94679361979166,1997-01-01
1997,2,76.9633761935764,1997-02-01
1997,3,77.06223958333334,1997-03-01
1997,4,78.52906358506945,1997-04-01
1997,5,77.89205186631943,1997-05-01
1997,6,80.3876953125,1997-06-01
1997,7,82.23235677083333,1997-07-01
1997,8,82.85187717013889,1997-08-01
1997,9,82.78645290798612,1997-09-01
1997,10,81.982763671875,1997-10-01
1997,11,78.12881401909722,1997-11-01
1997,12,75.52696668836805,1997-12-01
1998,1,76.62506239149306,1998-01-01
1998,2,76.60708550347223,1998-02-01
1998,3,77.73529730902777,1998-03-01
1998,4,75.9746826171875,1998-04-01
1998,5,76.35821126302083,1998-05-01
