Year,Month,Day,RF_in
2026,3,1,0.0062762241246714
2026,3,2,0.013535162954552
2026,3,3,0.0031438239568452
2026,3,4,0.0141590200360968
2026,3,5,0.001868440190105
2026,3,6,0.0033953204451166
2026,3,7,0.0598509239596528
2026,3,8,0.0827892989867559
2026,3,9,0.0105367912499401
2026,3,10,2.5324503169342973e-05
2026,3,11,1.1781563939164723
2026,3,12,1.7773712801958783
2026,3,13,4.309199983899582
2026,3,14,9.80083232325994
2026,3,15,0.5531652344319591
2026,3,16,0.2745592368174031
2026,3,17,0.2719775096336699
2026,3,18,0.0302518490650128
2026,3,20,0.911796052891392
2026,3,21,1.3236958424088048
2026,3,22,0.2693004057476214
2026,3,23,0.0787696085600112
2026,3,24,0.4452708368458066
2026,3,27,0.0397641491679045
2026,3,28,0.0340369561908195
2026,3,29,0.0
2026,3,30,0.0003300746119704923
