,Month,Temp,datetime,Year
0,1.0,69.05237358940973,1990-01-01,
1,2.0,67.09698079427083,1990-02-01,
2,3.0,67.65723198784723,1990-03-01,
3,4.0,70.45539008246527,1990-04-01,
4,5.0,71.19515787760417,1990-05-01,
5,6.0,73.20840657552084,1990-06-01,
6,7.0,73.70991753472222,1990-07-01,
7,8.0,75.2032687717014,1990-08-01,
8,9.0,75.71126302083333,1990-09-01,
9,10.0,74.44441460503472,1990-10-01,
10,11.0,72.88664550781249,1990-11-01,
11,12.0,69.80789659288195,1990-12-01,
12,1.0,67.99652777777777,1991-01-01,
13,2.0,69.37586534288195,1991-02-01,
14,3.0,68.04125162760417,1991-03-01,
15,4.0,70.1267550998264,1991-04-01,
16,5.0,71.55753580729166,1991-05-01,
17,6.0,72.56988661024306,1991-06-01,
18,7.0,74.01781684027777,1991-07-01,
19,8.0,75.03424207899306,1991-08-01,
20,9.0,74.71130642361112,1991-09-01,
21,10.0,73.88588053385416,1991-10-01,
22,11.0,73.557421875,1991-11-01,
23,12.0,70.7537841796875,1991-12-01,
24,1.0,67.97581651475696,1992-01-01,
25,2.0,67.72851833767362,1992-02-01,
26,3.0,68.63633626302084,1992-03-01,
27,4.0,70.16297200520833,1992-04-01,
28,5.0,72.14416232638888,1992-05-01,
29,6.0,74.02286783854166,1992-06-01,
30,7.0,74.49953884548611,1992-07-01,
31,8.0,75.57845594618055,1992-08-01,
32,9.0,75.55638292100696,1992-09-01,
33,10.0,74.46849229600694,1992-10-01,
34,11.0,72.45228135850695,1992-11-01,
35,12.0,71.3166042751736,1992-12-01,
36,1.0,66.91607259114583,1993-01-01,
37,2.0,66.70698513454862,1993-02-01,
38,3.0,67.961328125,1993-03-01,
39,4.0,70.67996690538195,1993-04-01,
40,5.0,71.03880750868055,1993-05-01,
41,6.0,73.48817003038195,1993-06-01,
42,7.0,74.53134223090278,1993-07-01,
43,8.0,75.24093424479167,1993-08-01,
44,9.0,75.14340277777778,1993-09-01,
45,10.0,73.68516710069444,1993-10-01,
46,11.0,71.0283203125,1993-11-01,
47,12.0,69.39799262152778,1993-12-01,
48,1.0,66.97630479600694,1994-01-01,
49,2.0,69.02972819010418,1994-02-01,
50,3.0,68.542578125,1994-03-01,
51,4.0,69.75856662326389,1994-04-01,
52,5.0,71.63934190538194,1994-05-01,
53,6.0,73.1481174045139,1994-06-01,
54,7.0,75.21898600260417,1994-07-01,
55,8.0,76.11517198350694,1994-08-01,
56,9.0,76.23984646267361,1994-09-01,
57,10.0,74.50482313368056,1994-10-01,
58,11.0,72.28463270399305,1994-11-01,
59,12.0,69.18034939236111,1994-12-01,
60,1.0,68.26782497829862,1995-01-01,
61,2.0,68.14403483072917,1995-02-01,
62,3.0,69.65044759114583,1995-03-01,
63,4.0,70.12792426215279,1995-04-01,
64,5.0,71.28460557725694,1995-05-01,
65,6.0,73.56896701388888,1995-06-01,
66,7.0,74.98620876736112,1995-07-01,
67,8.0,75.16277940538194,1995-08-01,
68,9.0,75.17555338541666,1995-09-01,
69,10.0,74.53735080295138,1995-10-01,
70,11.0,73.49274088541667,1995-11-01,
71,12.0,72.19832899305555,1995-12-01,
72,1.0,70.67240668402778,1996-01-01,
73,2.0,68.14268120659722,1996-02-01,
74,3.0,68.02877332899305,1996-03-01,
75,4.0,72.05914171006944,1996-04-01,
76,5.0,72.91382107204862,1996-05-01,
77,6.0,75.14746636284723,1996-06-01,
78,7.0,75.90506727430557,1996-07-01,
79,8.0,76.08364800347222,1996-08-01,
80,9.0,75.79649522569446,1996-09-01,
81,10.0,75.88806423611112,1996-10-01,
82,11.0,73.00983615451389,1996-11-01,
83,12.0,69.6850124782986,1996-12-01,
84,1.0,68.95819498697917,1997-01-01,
85,2.0,70.00735405815972,1997-02-01,
86,3.0,70.18668077256945,1997-03-01,
87,4.0,71.15635579427084,1997-04-01,
88,5.0,70.95587022569444,1997-05-01,
89,6.0,74.29367947048611,1997-06-01,
90,7.0,75.2095947265625,1997-07-01,
91,8.0,75.60228678385417,1997-08-01,
92,9.0,75.96089680989584,1997-09-01,
93,10.0,75.01852484809028,1997-10-01,
94,11.0,71.66242404513889,1997-11-01,
95,12.0,69.23178439670139,1997-12-01,
96,1.0,68.52300618489583,1998-01-01,
97,2.0,68.60288899739584,1998-02-01,
98,3.0,69.69335123697917,1998-03-01,
99,4.0,69.56739637586806,1998-04-01,
100,5.0,69.84490559895833,1998-05-01,
101,6.0,72.06515028211805,1998-06-01,
102,7.0,73.72992078993056,1998-07-01,
103,8.0,74.90868869357638,1998-08-01,
104,9.0,74.21288791232638,1998-09-01,
105,10.0,73.68741319444445,1998-10-01,
106,11.0,72.2062228732639,1998-11-01,
107,12.0,69.86265696735526,1998-12-01,
108,1.0,68.84637327309707,1999-01-01,
109,2.0,68.48866129105198,1999-02-01,
110,3.0,69.01968605081623,1999-03-01,
111,4.0,69.78631824363441,1999-04-01,
112,5.0,71.6602100376021,1999-05-01,
113,6.0,72.66904805400941,1999-06-01,
114,7.0,73.2765736047748,1999-07-01,
115,8.0,74.11009829689269,1999-08-01,
116,9.0,73.8813067740409,1999-09-01,
117,10.0,72.93949330814098,1999-10-01,
118,11.0,71.53634353774203,1999-11-01,
119,12.0,69.81237537707874,1999-12-01,
120,1.0,67.51389802269287,2000-01-01,
121,2.0,69.25700237082546,2000-02-01,
122,3.0,70.04031194105633,2000-03-01,
123,4.0,69.4098027090436,2000-04-01,
124,5.0,71.69128048744565,2000-05-01,
125,6.0,73.56084368483747,2000-06-01,
126,7.0,74.69568436812695,2000-07-01,
127,8.0,74.9987205164317,2000-08-01,
128,9.0,74.26621748182507,2000-09-01,
