Year,Month,Temp,datetime
1990.0,1.0,65.23230794270833,1990-01-01
1990.0,2.0,63.07881130642361,1990-02-01
1990.0,3.0,63.91627332899306,1990-03-01
1990.0,4.0,66.43161892361111,1990-04-01
1990.0,5.0,66.7646701388889,1990-05-01
1990.0,6.0,68.00790473090278,1990-06-01
1990.0,7.0,69.31860894097221,1990-07-01
1990.0,8.0,70.67473415798611,1990-08-01
1990.0,9.0,70.81737738715277,1990-09-01
1990.0,10.0,69.10334201388889,1990-10-01
1990.0,11.0,68.10657823350695,1990-11-01
1990.0,12.0,64.66992458767362,1990-12-01
1991.0,1.0,63.47442762586806,1991-01-01
1991.0,2.0,65.0959716796875,1991-02-01
1991.0,3.0,63.44444986979167,1991-03-01
1991.0,4.0,64.9579833984375,1991-04-01
1991.0,5.0,66.278125,1991-05-01
1991.0,6.0,66.97384440104167,1991-06-01
1991.0,7.0,68.48433159722222,1991-07-01
1991.0,8.0,70.03521592881944,1991-08-01
1991.0,9.0,69.55396050347223,1991-09-01
1991.0,10.0,68.14603407118057,1991-10-01
1991.0,11.0,68.023876953125,1991-11-01
1991.0,12.0,65.4357150607639,1991-12-01
1992.0,1.0,63.19077962239584,1992-01-01
1992.0,2.0,63.363232421875,1992-02-01
1992.0,3.0,64.23076443142361,1992-03-01
1992.0,4.0,64.84115125868055,1992-04-01
1992.0,5.0,67.53726942274307,1992-05-01
1992.0,6.0,68.45362413194445,1992-06-01
1992.0,7.0,68.9224826388889,1992-07-01
1992.0,8.0,69.48399522569444,1992-08-01
1992.0,9.0,70.2370849609375,1992-09-01
1992.0,10.0,69.79026692708334,1992-10-01
1992.0,11.0,67.74424370659722,1992-11-01
1992.0,12.0,65.91550564236111,1992-12-01
1993.0,1.0,62.75859917534723,1993-01-01
1993.0,2.0,61.93224555121528,1993-02-01
1993.0,3.0,63.43993598090278,1993-03-01
1993.0,4.0,65.49229871961805,1993-04-01
1993.0,5.0,65.39090169270833,1993-05-01
1993.0,6.0,67.26951768663196,1993-06-01
1993.0,7.0,68.37201605902777,1993-07-01
1993.0,8.0,69.17983127170139,1993-08-01
1993.0,9.0,69.44484592013889,1993-09-01
1993.0,10.0,68.41490885416667,1993-10-01
1993.0,11.0,65.68752712673611,1993-11-01
1993.0,12.0,63.623120117187504,1993-12-01
1994.0,1.0,62.39089626736112,1994-01-01
1994.0,2.0,64.07783474392362,1994-02-01
1994.0,3.0,63.54666341145833,1994-03-01
1994.0,4.0,64.32803819444445,1994-04-01
1994.0,5.0,66.1046875,1994-05-01
1994.0,6.0,66.75272894965278,1994-06-01
1994.0,7.0,69.3994873046875,1994-07-01
1994.0,8.0,69.49002278645834,1994-08-01
1994.0,9.0,69.63892415364583,1994-09-01
1994.0,10.0,68.404345703125,1994-10-01
1994.0,11.0,66.41242404513889,1994-11-01
1994.0,12.0,64.00230034722222,1994-12-01
1995.0,1.0,64.2299343532986,1995-01-01
1995.0,2.0,63.81077473958334,1995-02-01
1995.0,3.0,65.73586697048611,1995-03-01
1995.0,4.0,65.73596462673612,1995-04-01
1995.0,5.0,66.55664605034721,1995-05-01
1995.0,6.0,67.9534152560764,1995-06-01
1995.0,7.0,69.38474934895834,1995-07-01
1995.0,8.0,69.12646484375,1995-08-01
1995.0,9.0,69.15890570746528,1995-09-01
1995.0,10.0,68.94356553819443,1995-10-01
1995.0,11.0,67.950439453125,1995-11-01
1995.0,12.0,66.94879557291667,1995-12-01
1996.0,1.0,65.56780598958333,1996-01-01
1996.0,2.0,63.26182183159722,1996-02-01
1996.0,3.0,63.78068033854167,1996-03-01
1996.0,4.0,66.93946397569445,1996-04-01
1996.0,5.0,68.47939181857639,1996-05-01
1996.0,6.0,68.96535101996528,1996-06-01
1996.0,7.0,69.38997395833334,1996-07-01
1996.0,8.0,69.43923882378472,1996-08-01
1996.0,9.0,69.2526828342014,1996-09-01
1996.0,10.0,69.48609483506945,1996-10-01
1996.0,11.0,68.17585177951389,1996-11-01
1996.0,12.0,65.26256510416667,1996-12-01
1997.0,1.0,65.14051649305556,1997-01-01
1997.0,2.0,64.14937608506945,1997-02-01
1997.0,3.0,64.96518283420139,1997-03-01
1997.0,4.0,65.63490668402778,1997-04-01
1997.0,5.0,66.48028428819444,1997-05-01
1997.0,6.0,68.09813368055555,1997-06-01
1997.0,7.0,69.47134874131945,1997-07-01
1997.0,8.0,69.11238064236112,1997-08-01
1997.0,9.0,69.31697591145834,1997-09-01
1997.0,10.0,68.07727322048612,1997-10-01
1997.0,11.0,66.56349283854166,1997-11-01
1997.0,12.0,63.51923828125,1997-12-01
1998.0,1.0,63.99913736979167,1998-01-01
1998.0,2.0,63.97630208333334,1998-02-01
1998.0,3.0,64.39108615451389,1998-03-01
1998.0,4.0,63.66713053385417,1998-04-01
1998.0,5.0,64.51028103298611,1998-05-01
