Year,Month,Temp
1990.0,1.0,72.73252766927084
1990.0,2.0,71.21753472222221
1990.0,3.0,72.21373697916667
1990.0,4.0,75.32238226996527
1990.0,5.0,74.94310980902779
1990.0,6.0,76.11507161458334
1990.0,7.0,77.39186197916666
1990.0,8.0,79.00148111979166
1990.0,9.0,78.73283962673611
1990.0,10.0,77.04306640625
1990.0,11.0,74.81527777777778
1990.0,12.0,72.07555067274305
1991.0,1.0,72.72650824652777
1991.0,2.0,74.64398328993056
1991.0,3.0,70.5295166015625
1991.0,4.0,73.06353624131944
1991.0,5.0,74.4954372829861
1991.0,6.0,75.16310763888889
1991.0,7.0,76.82482638888888
1991.0,8.0,77.10116644965278
1991.0,9.0,78.42475043402777
1991.0,10.0,77.52275390625
1991.0,11.0,76.82982855902779
1991.0,12.0,73.60602213541667
1992.0,1.0,73.10098198784722
1992.0,2.0,72.66880967881944
1992.0,3.0,73.29818793402778
1992.0,4.0,73.77010633680555
1992.0,5.0,76.28495008680557
1992.0,6.0,75.54287651909723
1992.0,7.0,75.82502712673612
1992.0,8.0,75.95017903645834
1992.0,9.0,77.04111599392361
1992.0,10.0,77.79263237847222
1992.0,11.0,74.90648871527777
1992.0,12.0,73.3027587890625
1993.0,1.0,71.39493543836807
1993.0,2.0,70.57052408854167
1993.0,3.0,71.32242296006945
1993.0,4.0,73.23744845920139
1993.0,5.0,72.96015082465277
1993.0,6.0,74.41344129774305
1993.0,7.0,75.16470540364583
1993.0,8.0,76.47785101996527
1993.0,9.0,77.32957899305555
1993.0,10.0,76.28728298611111
1993.0,11.0,73.90986328125
1993.0,12.0,71.90859917534723
1994.0,1.0,71.13710666232639
1994.0,2.0,71.78260091145833
1994.0,3.0,71.11635199652778
1994.0,4.0,71.41486002604168
1994.0,5.0,73.65078667534722
1994.0,6.0,73.48585611979166
1994.0,7.0,75.9733154296875
1994.0,8.0,76.20646430121528
1994.0,9.0,76.74280056423612
1994.0,10.0,76.61722276475695
1994.0,11.0,72.53644205729167
1994.0,12.0,72.08773871527778
1995.0,1.0,73.26409505208333
1995.0,2.0,72.95111762152777
1995.0,3.0,74.49172092013889
1995.0,4.0,73.52804904513889
1995.0,5.0,74.27341851128472
1995.0,6.0,76.06178385416666
1995.0,7.0,77.13279351128472
1995.0,8.0,76.78482259114583
1995.0,9.0,77.90648328993055
1995.0,10.0,76.76370442708333
1995.0,11.0,76.073291015625
1995.0,12.0,75.91416829427084
1996.0,1.0,73.39591742621528
1996.0,2.0,71.01215277777777
1996.0,3.0,71.76961263020834
1996.0,4.0,74.8557590060764
1996.0,5.0,76.22788899739584
1996.0,6.0,76.23618977864584
1996.0,7.0,76.27005750868057
1996.0,8.0,77.20610894097223
1996.0,9.0,76.35458984375
1996.0,10.0,77.57113715277778
1996.0,11.0,75.09977213541667
1996.0,12.0,72.73146158854166
1997.0,1.0,73.78384874131945
1997.0,2.0,72.54883355034723
1997.0,3.0,72.18103298611112
1997.0,4.0,73.67438693576389
1997.0,5.0,73.83887803819445
1997.0,6.0,74.18946126302083
1997.0,7.0,76.6636474609375
1997.0,8.0,76.65812445746528
1997.0,9.0,76.27805447048613
1997.0,10.0,75.50732964409723
1997.0,11.0,74.02746853298612
1997.0,12.0,70.72972547743055
1998.0,1.0,73.24434678819443
1998.0,2.0,73.31616753472223
1998.0,3.0,72.60348036024305
1998.0,4.0,69.91698676215279
1998.0,5.0,71.13757866753473
1998.0,6.0,73.04134114583334
1998.0,7.0,75.23616536458334
1998.0,8.0,76.2578125
1998.0,9.0,74.93218858506944
1998.0,10.0,74.77830674913194
1998.0,11.0,73.25694173177084
1998.0,12.0,71.48867730034722
1999.0,1.0,71.26770833333333
1999.0,2.0,70.25836046006944
1999.0,3.0,70.53886176215278
1999.0,4.0,73.47148980034723
1999.0,5.0,74.66373697916667
1999.0,6.0,75.2315673828125
1999.0,7.0,77.82816840277778
1999.0,8.0,77.96836480034722
1999.0,9.0,76.98494466145834
1999.0,10.0,76.1306125217014
1999.0,11.0,74.3873752170139
1999.0,12.0,73.01769205729167
2000.0,1.0,71.44269476996527
2000.0,2.0,74.47999674479166
2000.0,3.0,74.35105523003472
2000.0,4.0,73.22218695746528
2000.0,5.0,75.80948350694445
2000.0,6.0,76.96008572048612
2000.0,7.0,77.80208875868055
2000.0,8.0,78.0888671875
2000.0,9.0,77.69313151041666
2000.0,10.0,78.09302842881945
2000.0,11.0,75.40288357204861
2000.0,12.0,74.76660427517362
2001.0,1.0,75.31809353298611
2001.0,2.0,72.66170789930555
2001.0,3.0,73.282421875
2001.0,4.0,73.31151258680555
2001.0,5.0,74.85231119791666
2001.0,6.0,76.37425130208334
2001.0,7.0,78.15028754340278
2001.0,8.0,79.28174913194445
2001.0,9.0,78.93133680555556
2001.0,10.0,77.75437282986111
2001.0,11.0,76.73522135416667
2001.0,12.0,73.98913845486112
2002.0,1.0,73.64669053819445
2002.0,2.0,72.59747178819444
2002.0,3.0,74.06051432291667
2002.0,4.0,75.65917426215277
2002.0,5.0,75.73076171875
2002.0,6.0,77.68494466145833
2002.0,7.0,78.25219184027779
2002.0,8.0,78.793359375
2002.0,9.0,77.266943359375
2002.0,10.0,78.01167534722222
2002.0,11.0,77.55660807291667
