Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,142.87138310185185,5.624857602435112,1920-01-01
1920.0,2.0,51.06666546103395,2.010498640198187,1920-02-01
1920.0,3.0,323.3499951774691,12.7303147707665,1920-03-01
1920.0,4.0,129.38316213348764,5.09382528084597,1920-04-01
1920.0,5.0,15.534363546489198,0.6115891160035117,1920-05-01
1920.0,6.0,18.631290388695987,0.7335153696337003,1920-06-01
1920.0,7.0,45.92738474151235,1.8081647536028485,1920-07-01
1920.0,8.0,100.46819540895062,3.9554407641319145,1920-08-01
1920.0,9.0,91.53721788194444,3.603827475667104,1920-09-01
1920.0,10.0,88.17847583912037,3.471593536973243,1920-10-01
1920.0,11.0,175.1016830632716,6.893767049735103,1920-11-01
1920.0,12.0,186.9475188078704,7.360138535742929,1920-12-01
1921.0,1.0,494.9319540895062,19.485510003523867,1921-01-01
1921.0,2.0,22.03333875868056,0.8674542818378173,1921-02-01
1921.0,3.0,325.8331886574074,12.828078293598717,1921-03-01
1921.0,4.0,114.733699845679,4.5170747970739775,1921-04-01
1921.0,5.0,33.728208188657405,1.3278822121518663,1921-05-01
1921.0,6.0,15.67743598090278,0.6172218890119204,1921-06-01
1921.0,7.0,188.00581114969137,7.401803588570527,1921-07-01
1921.0,8.0,109.95090663580248,4.328775851803247,1921-08-01
1921.0,9.0,65.82407407407408,2.591498979294255,1921-09-01
1921.0,10.0,153.80989583333334,6.055507709973754,1921-10-01
1921.0,11.0,992.4930555555557,39.07452974628172,1921-11-01
1921.0,12.0,425.9660011574074,16.77031500619714,1921-12-01
1922.0,1.0,328.3103298611111,12.92560353783902,1922-01-01
1922.0,2.0,377.8209394290123,14.874840135000488,1922-02-01
1922.0,3.0,646.5911458333334,25.456344324146983,1922-03-01
1922.0,4.0,92.09235146604938,3.6256831285846216,1922-04-01
1922.0,5.0,55.61633150077161,2.189619350424079,1922-05-01
1922.0,6.0,27.228720582561728,1.071996873329202,1922-06-01
1922.0,7.0,37.59256546585648,1.4800222624352946,1922-07-01
1922.0,8.0,96.45943045910494,3.797615372405706,1922-08-01
1922.0,9.0,303.5802951388889,11.951980123578304,1922-09-01
1922.0,10.0,48.553512008101855,1.911555590870152,1922-10-01
1922.0,11.0,241.7327594521605,9.517037773707107,1922-11-01
1922.0,12.0,17.675466278452934,0.6958844991516904,1922-12-01
1923.0,1.0,555.0076195987655,21.85069368499077,1923-01-01
1923.0,2.0,134.34473861882717,5.289162937749102,1923-02-01
1923.0,3.0,475.4135802469136,18.717070088461163,1923-03-01
1923.0,4.0,350.7102141203704,13.807488744896473,1923-04-01
1923.0,5.0,57.376699942129626,2.258925194572033,1923-05-01
1923.0,6.0,87.43952546296296,3.442501002478857,1923-06-01
1923.0,7.0,137.51249035493828,5.413877573029066,1923-07-01
1923.0,8.0,400.3501880787037,15.761818428295422,1923-08-01
1923.0,9.0,143.88160686728395,5.664630191625353,1923-09-01
1923.0,10.0,224.9286747685185,8.855459636555848,1923-10-01
1923.0,11.0,120.58584104938272,4.747474057062312,1923-11-01
1923.0,12.0,687.4600212191358,27.06535516610771,1923-12-01
1924.0,1.0,74.01121238425925,2.9138272592228054,1924-01-01
1924.0,2.0,242.2943431712963,9.539147368948674,1924-02-01
1924.0,3.0,156.31036603009258,6.153951418507583,1924-03-01
1924.0,4.0,302.05589313271605,11.891964296563623,1924-04-01
1924.0,5.0,91.84315923996914,3.615872411022407,1924-05-01
1924.0,6.0,28.77662941261574,1.1329381658510134,1924-06-01
1924.0,7.0,102.82987316743828,4.048420203442452,1924-07-01
1924.0,8.0,86.6677879050926,3.412117634058764,1924-08-01
1924.0,9.0,45.69368790991513,1.7989640909415403,1924-09-01
1924.0,10.0,283.2005208333333,11.149626804461942,1924-10-01
1924.0,11.0,449.91068672839504,17.71301916253524,1924-11-01
1924.0,12.0,68.24767312885803,2.6869162649156704,1924-12-01
1925.0,1.0,206.57749807098764,8.132972364999514,1925-01-01
1925.0,2.0,57.11056254822531,2.24844734441832,1925-02-01
1925.0,3.0,319.38780381944446,12.5743229850175,1925-03-01
1925.0,4.0,277.4161361882716,10.921895125522504,1925-04-01
1925.0,5.0,116.8605324074074,4.6008083624963545,1925-05-01
1925.0,6.0,89.96390335648148,3.541885958916594,1925-06-01
1925.0,7.0,73.04457826967592,2.875770798018737,1925-07-01
1925.0,8.0,252.4796248070988,9.940142708940895,1925-08-01
1925.0,9.0,101.73849826388889,4.005452687554681,1925-09-01
1925.0,10.0,44.643735532407405,1.757627383165646,1925-10-01
1925.0,11.0,108.79886429398148,4.28341985409376,1925-11-01
1925.0,12.0,40.86952642746913,1.609036473522407,1925-12-01
1926.0,1.0,63.004038869598766,2.480473971244046,1926-01-01
1926.0,2.0,184.00581114969137,7.244323273609897,1926-02-01
1926.0,3.0,51.44780815972222,2.0255042582567806,1926-03-01
1926.0,4.0,218.3930844907408,8.598152932706329,1926-04-01
1926.0,5.0,62.64003423996913,2.4661430803137456,1926-05-01
1926.0,6.0,97.1986701871142,3.826719298705284,1926-06-01
1926.0,7.0,100.11219618055556,3.9414250464785656,1926-07-01
1926.0,8.0,175.83921682098764,6.922803811849907,1926-08-01
1926.0,9.0,115.11933352623456,4.532257225442306,1926-09-01
1926.0,10.0,157.28585551697532,6.192356516416352,1926-10-01
1926.0,11.0,209.0192901234568,8.229105910372315,1926-11-01
1926.0,12.0,40.85192418981482,1.6083434720399534,1926-12-01
1927.0,1.0,338.3883101851852,13.322374416739574,1927-01-01
1927.0,2.0,79.00806568287037,3.110553767042141,1927-02-01
1927.0,3.0,120.68816309799382,4.751502484172986,1927-03-01
1927.0,4.0,377.2115162037037,14.850847094634004,1927-04-01
1927.0,5.0,28.027003158757715,1.1034253212109335,1927-05-01
1927.0,6.0,52.91883680555556,2.083418771872266,1927-06-01
1927.0,7.0,192.3183834876544,7.571589901088753,1927-07-01
1927.0,8.0,145.29762249228395,5.720378838278896,1927-08-01
1927.0,9.0,142.35785590277777,5.604639996172353,1927-09-01
1927.0,10.0,69.47700858410494,2.735315298586809,1927-10-01
1927.0,11.0,204.6561535493827,8.057328879896957,1927-11-01
1927.0,12.0,252.6358024691358,9.946291435792748,1927-12-01
1928.0,1.0,193.7417896412037,7.627629513433217,1928-01-01
1928.0,2.0,150.68687307098764,5.9325540579129,1928-02-01
1928.0,3.0,211.6527054398148,8.332783678732866,1928-03-01
1928.0,4.0,90.6433437017747,3.5686355788100275,1928-04-01
1928.0,5.0,203.3955439814815,8.007698581948091,1928-05-01
1928.0,6.0,81.6946735146605,3.2163257289236418,1928-06-01
1928.0,7.0,268.16792052469134,10.557792146641392,1928-07-01
1928.0,8.0,83.8457634066358,3.301014307347866,1928-08-01
1928.0,9.0,141.07664207175927,5.554198506762176,1928-09-01
1928.0,10.0,36.29015962577161,1.4287464419595122,1928-10-01
1928.0,11.0,232.1668354552469,9.140426592726255,1928-11-01
1928.0,12.0,358.46949749228395,14.112972342215905,1928-12-01
1929.0,1.0,476.8587480709877,18.773966459487703,1929-01-01
1929.0,2.0,447.43306327160496,17.615474931952953,1929-02-01
1929.0,3.0,235.126277970679,9.256940077585789,1929-03-01
1929.0,4.0,292.8621720679012,11.53000677432682,1929-04-01
1929.0,5.0,112.29447579089506,4.421042353972247,1929-05-01
