,Year,Month,NDVI,datetime
272,2022.0,October,0.8390148148148148,2022-10-01
273,2022.0,November,0.6576814814814814,2022-11-01
274,2022.0,December,0.8341024691358024,2022-12-01
275,2023.0,January,0.8259283950617285,2023-01-01
276,2023.0,February,0.7339604938271606,2023-02-01
277,2023.0,March,0.7942709876543211,2023-03-01
278,2023.0,April,0.4567018518518519,2023-04-01
279,2023.0,May,0.290716049382716,2023-05-01
280,2023.0,June,0.379424074074074,2023-06-01
281,2023.0,July,0.6376012345679013,2023-07-01
282,2023.0,August,0.6639796296296298,2023-08-01
283,2023.0,September,0.8053296296296297,2023-09-01
