,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,253.1333279079861,9.965879051495516,1920-01-01
1,1920.0,2.0,30.273878309461807,1.191884972813457,1920-02-01
2,1920.0,3.0,179.87217881944446,7.081581843285215,1920-03-01
3,1920.0,4.0,96.9739990234375,3.817873977300689,1920-04-01
4,1920.0,5.0,289.5341796875,11.39898345226378,1920-05-01
5,1920.0,6.0,292.28564453125,11.507308839812993,1920-06-01
6,1920.0,7.0,237.59429253472223,9.354106005304024,1920-07-01
7,1920.0,8.0,174.78097873263889,6.881140894985784,1920-08-01
8,1920.0,9.0,315.8970540364583,12.436891891199148,1920-09-01
9,1920.0,10.0,186.43741861979169,7.340055851172901,1920-10-01
10,1920.0,11.0,41.19041273328993,1.62166979264921,1920-11-01
11,1920.0,12.0,168.12263997395834,6.619001573777888,1920-12-01
12,1921.0,1.0,220.98448350694449,8.700176516021436,1921-01-01
13,1921.0,2.0,38.20451185438368,1.5041146399363656,1921-02-01
14,1921.0,3.0,35.69172837999132,1.4051861566925716,1921-03-01
15,1921.0,4.0,154.05268012152777,6.065066146516842,1921-04-01
16,1921.0,5.0,204.6267903645833,8.056172848999344,1921-05-01
17,1921.0,6.0,149.22760687934027,5.875102633044893,1921-06-01
18,1921.0,7.0,227.0470648871528,8.93886082232885,1921-07-01
19,1921.0,8.0,168.75751410590277,6.643996618342629,1921-08-01
20,1921.0,9.0,64.95055474175348,2.5571084543997435,1921-09-01
21,1921.0,10.0,156.76418728298611,6.171818396967957,1921-10-01
22,1921.0,11.0,55.29266018337674,2.1768763851723127,1921-11-01
23,1921.0,12.0,199.957763671875,7.87235290046752,1921-12-01
24,1922.0,1.0,185.04635959201389,7.285289747717083,1922-01-01
25,1922.0,2.0,54.40596516927084,2.141967132648458,1922-02-01
26,1922.0,3.0,162.97315809461804,6.416266066717246,1922-03-01
27,1922.0,4.0,201.6758626302084,7.939994591740486,1922-04-01
28,1922.0,5.0,87.84251573350694,3.458366761161691,1922-05-01
29,1922.0,6.0,145.59822591145834,5.732213618561352,1922-06-01
30,1922.0,7.0,232.85888671875,9.167672705462598,1922-07-01
31,1922.0,8.0,210.95201280381943,8.30519735448108,1922-08-01
32,1922.0,9.0,231.20458984375,9.102542907234252,1922-09-01
33,1922.0,10.0,164.73855251736111,6.485769784148076,1922-10-01
34,1922.0,11.0,87.59597439236111,3.448660409148076,1922-11-01
35,1922.0,12.0,35.239532470703125,1.3873831681379185,1922-12-01
36,1923.0,1.0,217.60332573784723,8.567060068419183,1923-01-01
37,1923.0,2.0,94.24473741319444,3.710422732802931,1923-02-01
38,1923.0,3.0,228.58837890625,8.999542476624017,1923-03-01
39,1923.0,4.0,275.7825520833333,10.857580790682414,1923-04-01
40,1923.0,5.0,183.871826171875,7.239048274483268,1923-05-01
41,1923.0,6.0,162.911865234375,6.4138529619832685,1923-06-01
42,1923.0,7.0,180.2865125868056,7.097894196330928,1923-07-01
43,1923.0,8.0,172.47931586371527,6.790524246602963,1923-08-01
44,1923.0,9.0,197.59955512152777,7.779510044154637,1923-09-01
45,1923.0,10.0,184.0065239800348,7.244351337796643,1923-10-01
46,1923.0,11.0,31.47800699869792,1.2392916141219654,1923-11-01
47,1923.0,12.0,92.57326931423611,3.64461690213528,1923-12-01
48,1924.0,1.0,7.143591986762153,0.281243779006384,1924-01-01
49,1924.0,2.0,64.22925482855902,2.5287108200220088,1924-02-01
50,1924.0,3.0,51.557647705078125,2.029828649806225,1924-03-01
51,1924.0,4.0,307.72960069444446,12.1153386100175,1924-04-01
52,1924.0,5.0,188.19818793402777,7.409377477717629,1924-05-01
53,1924.0,6.0,205.69817437065973,8.098353321679518,1924-06-01
54,1924.0,7.0,157.52053493923611,6.2015958637494535,1924-07-01
55,1924.0,8.0,165.449951171875,6.51377760519193,1924-08-01
56,1924.0,9.0,189.75065104166663,7.470498072506562,1924-09-01
57,1924.0,10.0,146.35099283854166,5.761850111753609,1924-10-01
58,1924.0,11.0,58.69155544704861,2.310691159332623,1924-11-01
59,1924.0,12.0,156.27864583333334,6.152702591863518,1924-12-01
60,1925.0,1.0,24.422315809461807,0.9615084964355044,1925-01-01
61,1925.0,2.0,30.624725341796875,1.2056978481022391,1925-02-01
62,1925.0,3.0,171.21799045138889,6.740865765802712,1925-03-01
63,1925.0,4.0,129.17487250434027,5.08562490174568,1925-04-01
64,1925.0,5.0,159.90388997395834,6.295428739132219,1925-05-01
65,1925.0,6.0,127.48578559027776,5.01912541694007,1925-06-01
66,1925.0,7.0,161.6700168185764,6.364961292069937,1925-07-01
67,1925.0,8.0,257.1292317708333,10.12319810121391,1925-08-01
68,1925.0,9.0,190.19889322916663,7.488145402723097,1925-09-01
69,1925.0,10.0,205.4607747395833,8.089006879511155,1925-10-01
70,1925.0,11.0,70.79054768880208,2.787029436567011,1925-11-01
71,1925.0,12.0,62.109456380208336,2.4452541881971785,1925-12-01
72,1926.0,1.0,22.278793334960938,0.8771178478331079,1926-01-01
73,1926.0,2.0,16.723624335394966,0.6584104069053137,1926-02-01
74,1926.0,3.0,86.68364122178819,3.412741780385362,1926-03-01
75,1926.0,4.0,40.07174682617188,1.5776278278020424,1926-04-01
76,1926.0,5.0,89.43755425347223,3.5211635532863084,1926-05-01
77,1926.0,6.0,361.6715494791667,14.239037381069556,1926-06-01
78,1926.0,7.0,288.683349609375,11.365486205093504,1926-07-01
79,1926.0,8.0,272.43055555555554,10.72561242344707,1926-08-01
80,1926.0,9.0,188.7920871310764,7.432759335869149,1926-09-01
81,1926.0,10.0,142.08352322048611,5.593839496869532,1926-10-01
82,1926.0,11.0,61.92772081163194,2.438099244552439,1926-11-01
83,1926.0,12.0,41.51190524631076,1.634326978201211,1926-12-01
84,1927.0,1.0,69.92538791232639,2.752968028044346,1927-01-01
85,1927.0,2.0,39.57966444227431,1.5582545056013508,1927-02-01
86,1927.0,3.0,158.00596788194446,6.220707396926947,1927-03-01
87,1927.0,4.0,470.4978841145833,18.523538744668635,1927-04-01
88,1927.0,5.0,174.39208984375,6.865830308809056,1927-05-01
89,1927.0,6.0,217.4186333550348,8.559788714765148,1927-06-01
90,1927.0,7.0,153.29893663194446,6.035391205982066,1927-07-01
