,Month,RF
1263,April,8.707500734771436
1264,May,3.4143285342506013
1265,June,10.98091559355862
1266,July,3.701691448114884
1267,August,3.831488074488736
1268,September,4.233390694632409
1269,October,4.664270863236822
1270,November,4.306259355520013
1271,December,3.137881728712134
1272,January,1.1900091963907344
1273,February,2.8057487534517174
1274,March,24.819538854029965
