Year,Month,Day,RF_in
2026,3,31,0.0084879214786586
2026,4,1,0.0055209002991256
2026,4,2,0.0011070538067755
2026,4,3,0.0582180790805232
2026,4,4,0.0
2026,4,5,9.152764488705814e-05
2026,4,6,0.0007106918492863
2026,4,7,0.0198613043323693
2026,4,8,0.19880623537933
2026,4,9,0.0157165297894548
2026,4,10,0.739102434507088
2026,4,11,0.6125370536263534
2026,4,12,0.1695821500095691
2026,4,13,0.5015993827492755
2026,4,14,0.415487080838528
2026,4,15,0.1169626731572188
2026,4,16,0.0339221453729264
2026,4,17,0.0011687364008795
2026,4,18,0.009311309323849
2026,4,19,0.0045591243400139
2026,4,20,0.0371768197153914
2026,4,21,0.00867669194389203
