,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,3.999102420311831,SEL,11,2.220646883928813,0.0981910585418461,-1.7784555363830177,-3.900911361769985,64.00595225024267,64.2175482930058,62.07514038085938
1,1,3.999102420311831,WEL,15,4.470722362021033,0.2815084382304995,0.4716199417092022,-3.7175939820813313,64.00595225024267,64.38011817898584,63.42166442871094
2,1,3.999102420311831,NUT,20,4.374360624365085,0.5287437071846122,0.3752582040532544,-3.4703587131272187,64.00595225024267,63.34965579635283,61.334033203125
3,1,3.999102420311831,WLA,19,3.4503065993587483,0.3593154800428389,-0.5487958209530825,-3.639786940268992,64.00595225024267,64.5609967707286,62.5300801929649
4,1,3.999102420311831,SLA,10,5.540169249473699,1.2358928957427684,1.5410668291618683,-2.7632095245690627,64.00595225024267,62.872887297931605,61.99703826698042
5,2,2.991108200883129,SEL,10,0.8545098617633811,0.0983550020820304,-2.1365983391197476,-2.8927531988010986,63.523584826957176,63.279923356762765,62.27125549316406
6,2,2.991108200883129,WEL,9,2.803175688786515,0.6232862898058154,-0.187932512096614,-2.3678219110773133,63.523584826957176,62.99341588524944,62.69501647949219
7,2,2.991108200883129,NUT,29,3.3430512927432803,0.4802775278700514,0.3519430918601514,-2.5108306730130776,63.523584826957176,63.620999559118175,60.83594360351563
8,2,2.991108200883129,WLA,19,3.5895693046906025,0.6195278618279405,0.5984611038074736,-2.371580339055188,63.523584826957176,63.65835463218339,61.96359822197638
9,2,2.991108200883129,SLA,8,3.1761413713557,0.0981779423911427,0.18503317047257095,-2.8929302584919863,63.523584826957176,63.572265978392274,62.08722906855938
10,3,4.405286148262635,SEL,8,2.817668430865698,0.6554219937595692,-1.5876177173969372,-3.749864154503066,64.12110793231486,64.06895193726876,63.12508544921875
11,3,4.405286148262635,WEL,5,4.250533403478374,2.30275765700186,-0.15475274478426115,-2.102528491260775,64.12110793231486,63.87942674290492,63.22282620572231
12,3,4.405286148262635,NUT,39,4.836547633858531,0.854729145947821,0.43126148559589605,-3.5505570023148145,64.12110793231486,64.23104834000206,62.286599731445314
13,3,4.405286148262635,WLA,20,4.443364815031972,1.010729238221443,0.038078666769336245,-3.3945569100411923,64.12110793231486,64.01696676683002,61.8913234851503
14,3,4.405286148262635,SLA,3,3.036597544752707,2.201000357133093,-1.3686886035099284,-2.2042857911295424,64.12110793231486,64.22720020489564,64.22720020489564
15,4,5.399968006827109,SEL,2,4.055162164482858,2.6954112883106407,-1.3448058423442513,-2.7045567185164683,65.14475188775508,63.68179016113281,63.68179016113281
16,4,5.399968006827109,WEL,12,5.23817118558219,1.6196364889203303,-0.161796821244919,-3.7803315179067787,65.14475188775508,65.51405772037978,62.31071472167969
17,4,5.399968006827109,NUT,43,5.341991244571474,0.8942608904233651,-0.05797676225563464,-4.505707116403744,65.14475188775508,65.03563164247798,63.120111083984376
18,4,5.399968006827109,WLA,16,5.477225594841798,1.4515273527210468,0.07725758801468885,-3.9484406541060624,65.14475188775508,65.12885871309935,64.00574769153282
19,4,5.399968006827109,SLA,2,8.343994461019522,3.3221825360208883,2.9440264541924126,-2.0777854708062207,65.14475188775508,66.77876281738281,66.77876281738281
20,5,6.109149163914478,SEL,2,4.927154567715169,3.952547008284121,-1.181994596199309,-2.156602155630357,66.65641197234683,66.45925598144532,66.45925598144532
21,5,6.109149163914478,WEL,13,5.235803363958449,1.543204239972933,-0.873345799956029,-4.565944923941545,66.65641197234683,65.5096812367287,63.33289184570312
22,5,6.109149163914478,NUT,44,6.4623589842983,1.701910063976378,0.35320982038382187,-4.4072390999381,66.65641197234683,66.95801917575463,64.70984271606763
23,5,6.109149163914478,WLA,14,6.014400603040848,0.1962777719305777,-0.09474856087363026,-5.9128713919839,66.65641197234683,66.29696731532923,65.1514787966831
24,5,6.109149163914478,SLA,2,5.860515337499316,2.5124734926932963,-0.24863382641516196,-3.5966756712211816,66.65641197234683,67.44747924804688,67.44747924804688
25,6,6.257567122296155,SEL,3,8.712963995345309,5.196146059745462,2.4553968730491533,-1.0614210625506937,67.8231936443808,67.81928206249583,66.86067504882813
26,6,6.257567122296155,WEL,14,8.152096927977997,4.172929311570429,1.8945298056818416,-2.0846378107257264,67.8231936443808,69.0707491279365,65.85343017578126
27,6,6.257567122296155,NUT,43,5.641438908881507,1.716650347905731,-0.6161282134146484,-4.540916774390425,67.8231936443808,67.7655277607067,65.18919982910157
28,6,6.257567122296155,WLA,13,5.814024973175586,2.136842288787388,-0.4435421491205691,-4.120724833508767,67.8231936443808,67.1035101319259,66.25995579191155
29,6,6.257567122296155,SLA,2,5.442543730648171,3.321391428549459,-0.8150233916479843,-2.9361756937466965,67.8231936443808,,
30,7,6.832336525459546,SEL,6,8.663331324103693,3.4942504135225287,1.8309947986441468,-3.338086111937017,68.96906812317923,69.94166239868977,68.46305541992187
31,7,6.832336525459546,WEL,10,7.461258962502734,1.8135851762426185,0.6289224370431885,-5.018751349216927,68.96906812317923,68.93374536494872,67.46397094726562
32,7,6.832336525459546,NUT,44,6.616928317823133,1.5499437387221129,-0.215408207636413,-5.282392786737433,68.96906812317923,69.07437862689508,67.28814392089843
33,7,6.832336525459546,WLA,13,6.741212223185706,2.2972594200261103,-0.0911243022738395,-4.535077105433436,68.96906812317923,68.26472827258527,66.62679138183594
34,7,6.832336525459546,SLA,2,3.5260284770922192,3.159976401875547,-3.3063080483673266,-3.672360123583999,68.96906812317923,,
35,8,6.4284275325264515,SEL,8,8.365131688556021,2.811559108090005,1.9367041560295695,-3.6168684244364466,69.50415729435632,70.17014986493432,67.99701538085938
36,8,6.4284275325264515,WEL,12,7.375216435398783,4.288519110892389,0.9467889028723313,-2.139908421634063,69.50415729435632,69.54612586768349,68.38943481445312
37,8,6.4284275325264515,NUT,35,6.071764882691666,1.598410218406537,-0.35666264983478513,-4.830017314119915,69.50415729435632,69.66987022738297,67.89310956518547
38,8,6.4284275325264515,WLA,15,6.160844617628363,2.345634186778899,-0.26758291489808883,-4.082793345747552,69.50415729435632,69.40792278787596,68.06642456054688
39,8,6.4284275325264515,SLA,5,4.356794809523321,2.84563466737068,-2.0716327230031304,-3.5827928651557714,69.50415729435632,68.0537243295362,67.57206115722656
