Year,Month,Day,RF_in
2026,3,1,4.933223010986809e-05
2026,3,2,0.0166565175768908
2026,3,3,0.0132109433531332
2026,3,4,0.0092263266703495
2026,3,5,0.0552352997238531
2026,3,6,0.0362651332122099
2026,3,7,0.0029083411686851
2026,3,8,0.0082602695136164
2026,3,9,0.0479086743066757
2026,3,10,0.0002660468123658
2026,3,11,0.032683408004243
2026,3,12,0.6134981926901065
2026,3,13,1.1826113017339848
2026,3,14,4.21843387740595
2026,3,15,2.6430136716851367
2026,3,16,0.8295626458151064
2026,3,17,1.105432058894114
2026,3,18,0.1904906514574675
2026,3,20,0.2213059591577203
2026,3,21,0.0709640341249119
2026,3,22,0.2191838201146623
2026,3,23,0.2228961542974446
2026,3,24,0.1853508706851639
2026,3,27,0.0164545318226755
2026,3,28,0.1429933058667417
2026,3,29,0.0287531258193793
2026,3,30,0.011220563775632986
