,Year,Month,ET,datetime
0,2001.0,1.0,2.2240234375,2001-01-01
1,2001.0,2.0,1.9963541666666669,2001-02-01
2,2001.0,3.0,2.319140625,2001-03-01
3,2001.0,4.0,2.7625,2001-04-01
4,2001.0,5.0,2.90625,2001-05-01
5,2001.0,6.0,2.663541666666667,2001-06-01
6,2001.0,7.0,3.2064453125,2001-07-01
7,2001.0,8.0,2.927083333333333,2001-08-01
8,2001.0,9.0,2.4458333333333333,2001-09-01
9,2001.0,10.0,2.8089843750000005,2001-10-01
10,2001.0,11.0,1.8682291666666668,2001-11-01
11,2001.0,12.0,1.9046875,2001-12-01
12,2002.0,1.0,2.2031250000000004,2002-01-01
13,2002.0,2.0,2.4568359375,2002-02-01
14,2002.0,3.0,2.8828125,2002-03-01
15,2002.0,4.0,3.109765625,2002-04-01
16,2002.0,5.0,3.890885416666667,2002-05-01
17,2002.0,6.0,4.139127604166667,2002-06-01
18,2002.0,7.0,3.6487630208333335,2002-07-01
19,2002.0,8.0,3.2326171875000003,2002-08-01
20,2002.0,9.0,2.943619791666667,2002-09-01
21,2002.0,10.0,2.3057291666666666,2002-10-01
22,2002.0,11.0,1.811328125,2002-11-01
23,2002.0,12.0,1.4696614583333334,2002-12-01
24,2003.0,1.0,1.610546875,2003-01-01
25,2003.0,2.0,1.8744140625,2003-02-01
26,2003.0,3.0,2.264322916666667,2003-03-01
27,2003.0,4.0,2.91875,2003-04-01
28,2003.0,5.0,2.4166015625000004,2003-05-01
29,2003.0,6.0,2.844986979166667,2003-06-01
30,2003.0,7.0,3.0259765625000004,2003-07-01
31,2003.0,8.0,3.0871093750000003,2003-08-01
32,2003.0,9.0,2.7601562500000005,2003-09-01
33,2003.0,10.0,2.3408854166666666,2003-10-01
34,2003.0,11.0,2.0590494791666667,2003-11-01
35,2003.0,12.0,1.6335937500000002,2003-12-01
36,2004.0,1.0,2.1861328125,2004-01-01
37,2004.0,2.0,2.8149739583333337,2004-02-01
38,2004.0,3.0,3.4587239583333336,2004-03-01
39,2004.0,4.0,3.7390625,2004-04-01
40,2004.0,5.0,3.9024739583333337,2004-05-01
41,2004.0,6.0,4.198893229166666,2004-06-01
42,2004.0,7.0,3.3103515625,2004-07-01
43,2004.0,8.0,3.135546875,2004-08-01
44,2004.0,9.0,2.637890625,2004-09-01
45,2004.0,10.0,2.7164062500000004,2004-10-01
46,2004.0,11.0,2.2140625,2004-11-01
47,2004.0,12.0,1.9494140625,2004-12-01
48,2005.0,1.0,2.1853515625,2005-01-01
49,2005.0,2.0,2.2446614583333333,2005-02-01
50,2005.0,3.0,2.8875,2005-03-01
51,2005.0,4.0,2.994791666666667,2005-04-01
52,2005.0,5.0,3.294986979166667,2005-05-01
53,2005.0,6.0,3.4052083333333334,2005-06-01
54,2005.0,7.0,3.4220703125,2005-07-01
55,2005.0,8.0,2.944140625,2005-08-01
56,2005.0,9.0,3.4028645833333333,2005-09-01
57,2005.0,10.0,2.7867187500000004,2005-10-01
58,2005.0,11.0,2.4136718750000004,2005-11-01
59,2005.0,12.0,1.5953125,2005-12-01
60,2006.0,1.0,1.862890625,2006-01-01
61,2006.0,2.0,2.4769531250000005,2006-02-01
62,2006.0,3.0,2.786979166666667,2006-03-01
63,2006.0,4.0,3.5687500000000005,2006-04-01
64,2006.0,5.0,3.552734375,2006-05-01
65,2006.0,6.0,3.4478515625000004,2006-06-01
66,2006.0,7.0,3.4056640625,2006-07-01
67,2006.0,8.0,3.106315104166667,2006-08-01
68,2006.0,9.0,2.597135416666667,2006-09-01
69,2006.0,10.0,2.689322916666667,2006-10-01
70,2006.0,11.0,2.4220703125000003,2006-11-01
71,2006.0,12.0,1.953515625,2006-12-01
72,2007.0,1.0,1.8024088541666663,2007-01-01
73,2007.0,2.0,2.2935546875,2007-02-01
74,2007.0,3.0,2.7083984375,2007-03-01
75,2007.0,4.0,2.955729166666667,2007-04-01
