,Year,Month,NDVI,datetime
272,2022.0,October,0.5424555555555556,2022-10-01
273,2022.0,November,0.454970987654321,2022-11-01
274,2022.0,December,0.4532092592592592,2022-12-01
275,2023.0,January,0.6111672839506173,2023-01-01
276,2023.0,February,0.6218870370370371,2023-02-01
277,2023.0,March,0.6798327160493828,2023-03-01
278,2023.0,April,0.6864617283950617,2023-04-01
279,2023.0,May,0.6757117283950618,2023-05-01
280,2023.0,June,0.5130679012345679,2023-06-01
281,2023.0,July,0.3769913580246914,2023-07-01
282,2023.0,August,0.3117506172839506,2023-08-01
283,2023.0,September,0.2944876543209877,2023-09-01
