Year,Month,Day,RF_in
2026,3,31,0.0260650417461007
2026,4,1,0.005216842793023
2026,4,2,0.0050051353456814
2026,4,3,0.0030357424900206
2026,4,4,1.3822389622987088e-05
2026,4,5,0.0001260639540688
2026,4,6,0.0004962132741216
2026,4,7,0.0088499474713182
2026,4,8,0.1529892440948679
2026,4,9,0.0856147410861023
2026,4,10,0.9198030679650288
2026,4,11,0.4478598619047402
2026,4,12,0.1845687075607791
2026,4,13,0.0022766714577217
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0060540213463917
2026,4,17,0.0014625683092243
2026,4,18,0.0104948970705308
2026,4,19,0.0212694811290237
2026,4,20,0.0072941738835829
2026,4,21,0.0017244787782624753
