Year,Month,Day,RF_in
2026,3,31,0.0273615641578636
2026,4,1,0.0063725515346873
2026,4,2,0.0040714319169237
2026,4,3,7.994646805651718e-05
2026,4,4,2.5741663631905533e-08
2026,4,5,0.000633498177742
2026,4,6,0.0001466417812079
2026,4,7,0.0976189522211551
2026,4,8,0.3662956937172675
2026,4,9,0.0752996172329723
2026,4,10,0.3984771577218212
2026,4,11,0.1505911207713619
2026,4,12,0.7888844674444992
2026,4,13,0.0097902423498569
2026,4,14,3.16623827931229e-06
2026,4,15,8.816683334106953e-07
2026,4,16,0.0003006459267479
2026,4,17,1.0914066386980552e-08
2026,4,18,0.0003891417314327
2026,4,19,0.0
2026,4,20,0.0
2026,4,21,0.0
