Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0002052080379789
2026,3,3,0.0051199841733413
2026,3,4,0.0019042187371174
2026,3,5,0.0020018228349363
2026,3,6,0.0004151647763267
2026,3,7,0.0005079370853538
2026,3,8,0.0007799363662402
2026,3,9,4.805569485651227e-07
2026,3,10,7.191664156364283e-08
2026,3,11,2.215449556706888
2026,3,12,1.217626032287414
2026,3,13,4.310365270638913
2026,3,14,2.6160983959578843
2026,3,15,0.5597771686959269
2026,3,16,0.0813263865037296
2026,3,17,0.2820139570023908
2026,3,18,0.0
2026,3,20,1.8978708288905293
2026,3,21,2.99802124343832
2026,3,22,5.32485251409546
2026,3,23,0.1736549131953937
2026,3,24,0.0035585909343106
2026,3,27,0.0396829417649494
2026,3,28,0.0300019042559357
2026,3,29,0.0003136386326222
2026,3,30,0.0017738674870614608
