,Month,tmean_f
421,February,71.61658799913195
422,March,73.06265462239583
423,April,74.15748426649306
424,May,75.03637152777779
425,June,76.41785210503471
426,July,77.22609592013889
427,August,77.89950086805555
428,September,77.97681206597221
429,October,77.13440755208333
430,November,74.81362847222222
431,December,73.66792534722222
432,January,71.91827799479167
