,Month,RF
1263,April,3.290175242037888
1264,May,0.4259682832682482
1265,June,0.1835480730144463
1266,July,0.4111097500277201
1267,August,0.5849252313106044
1268,September,0.6275525950152498
1269,October,1.405316465297524
1270,November,1.8534367367490523
1271,December,1.2554055302277751
1272,January,2.394691067533659
1273,February,4.090060099366919
1274,March,22.630512114805097
