,Year,Month,NDVI,datetime
0,2000.0,2.0,0.4604847222222223,2000-02-01
1,2000.0,3.0,0.4059256944444444,2000-03-01
2,2000.0,4.0,0.4348222222222222,2000-04-01
3,2000.0,5.0,0.4118527777777778,2000-05-01
4,2000.0,6.0,0.4441881944444444,2000-06-01
5,2000.0,7.0,0.3877423611111111,2000-07-01
6,2000.0,8.0,0.4300319444444444,2000-08-01
7,2000.0,9.0,0.4272618055555555,2000-09-01
8,2000.0,10.0,0.4907000000000001,2000-10-01
9,2000.0,11.0,0.5449055555555555,2000-11-01
10,2000.0,12.0,0.5391784722222224,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.5097805555555556,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.2641513888888889,2001-05-01
16,2001.0,6.0,0.5166125,2001-06-01
17,2001.0,7.0,0.4776958333333334,2001-07-01
18,2001.0,8.0,0.41835625,2001-08-01
19,2001.0,9.0,0.4744875,2001-09-01
20,2001.0,10.0,0.4447388888888889,2001-10-01
21,2001.0,11.0,0.4672729166666666,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.3885541666666666,2002-03-01
26,2002.0,4.0,0.4411055555555555,2002-04-01
27,2002.0,5.0,0.6046270833333334,2002-05-01
28,2002.0,6.0,0.6258340277777779,2002-06-01
29,2002.0,7.0,0.5168118055555556,2002-07-01
30,2002.0,8.0,0.5277756944444444,2002-08-01
31,2002.0,9.0,0.4262722222222221,2002-09-01
32,2002.0,10.0,0.5648944444444444,2002-10-01
33,2002.0,11.0,0.5628291666666667,2002-11-01
34,2002.0,12.0,0.5677111111111112,2002-12-01
35,2003.0,1.0,0.4246958333333333,2003-01-01
36,2003.0,2.0,0.5478791666666667,2003-02-01
37,2003.0,3.0,0.51780625,2003-03-01
38,2003.0,4.0,0.517726388888889,2003-04-01
39,2003.0,5.0,0.5457784722222222,2003-05-01
40,2003.0,6.0,0.2965076388888888,2003-06-01
41,2003.0,7.0,0.5355277777777778,2003-07-01
42,2003.0,8.0,0.4821895833333334,2003-08-01
43,2003.0,9.0,0.4020805555555556,2003-09-01
44,2003.0,10.0,0.5078666666666667,2003-10-01
45,2003.0,11.0,0.4822409722222222,2003-11-01
46,2003.0,12.0,0.5349111111111111,2003-12-01
47,2004.0,1.0,0.5976409722222223,2004-01-01
48,2004.0,2.0,0.59994375,2004-02-01
49,2004.0,3.0,0.5713486111111111,2004-03-01
50,2004.0,4.0,0.5927965277777777,2004-04-01
51,2004.0,5.0,0.6299347222222222,2004-05-01
52,2004.0,6.0,0.52138125,2004-06-01
53,2004.0,7.0,0.5843618055555556,2004-07-01
54,2004.0,8.0,0.5384861111111111,2004-08-01
55,2004.0,9.0,0.5708111111111112,2004-09-01
56,2004.0,10.0,0.6120930555555556,2004-10-01
57,2004.0,11.0,0.6354222222222222,2004-11-01
58,2004.0,12.0,0.6065111111111111,2004-12-01
59,2005.0,1.0,0.6459979166666666,2005-01-01
60,2005.0,2.0,0.6355979166666667,2005-02-01
61,2005.0,3.0,0.6115958333333334,2005-03-01
62,2005.0,4.0,0.5733743055555556,2005-04-01
63,2005.0,5.0,0.4760743055555556,2005-05-01
64,2005.0,6.0,0.5027034722222222,2005-06-01
65,2005.0,7.0,0.5266277777777779,2005-07-01
66,2005.0,8.0,0.4496138888888888,2005-08-01
67,2005.0,9.0,0.4120902777777777,2005-09-01
68,2005.0,10.0,0.527863888888889,2005-10-01
69,2005.0,11.0,0.5082263888888889,2005-11-01
70,2005.0,12.0,0.5804743055555556,2005-12-01
71,2006.0,1.0,0.4986229166666667,2006-01-01
72,2006.0,2.0,0.3833208333333333,2006-02-01
73,2006.0,3.0,0.5608041666666667,2006-03-01
74,2006.0,4.0,0.4947986111111111,2006-04-01
75,2006.0,5.0,0.47449375,2006-05-01
76,2006.0,6.0,0.5224604166666666,2006-06-01
77,2006.0,7.0,0.5156229166666667,2006-07-01
78,2006.0,8.0,0.4571208333333333,2006-08-01
79,2006.0,9.0,0.4161194444444445,2006-09-01
80,2006.0,10.0,0.4702555555555556,2006-10-01
81,2006.0,11.0,0.6141993055555557,2006-11-01
82,2006.0,12.0,0.6457090277777778,2006-12-01
83,2007.0,1.0,0.5833958333333333,2007-01-01
84,2007.0,2.0,0.5526833333333334,2007-02-01
85,2007.0,3.0,0.5165590277777778,2007-03-01
86,2007.0,4.0,0.5588923611111112,2007-04-01
87,2007.0,5.0,0.4788284722222222,2007-05-01
88,2007.0,6.0,0.451201388888889,2007-06-01
89,2007.0,7.0,0.4005916666666667,2007-07-01
90,2007.0,8.0,0.3817881944444445,2007-08-01
91,2007.0,9.0,0.5321555555555556,2007-09-01
92,2007.0,10.0,0.5565958333333333,2007-10-01
93,2007.0,11.0,0.4107152777777778,2007-11-01
94,2007.0,12.0,0.5840826388888889,2007-12-01
95,2008.0,1.0,0.5831840277777778,2008-01-01
96,2008.0,2.0,0.5151930555555556,2008-02-01
97,2008.0,3.0,0.5320972222222223,2008-03-01
98,2008.0,4.0,0.43481875,2008-04-01
99,2008.0,5.0,0.4773381944444444,2008-05-01
100,2008.0,6.0,0.5125361111111111,2008-06-01
101,2008.0,7.0,0.4449618055555555,2008-07-01
102,2008.0,8.0,0.5224000000000001,2008-08-01
103,2008.0,9.0,0.4808805555555555,2008-09-01
104,2008.0,10.0,0.4605958333333333,2008-10-01
105,2008.0,11.0,0.5655902777777778,2008-11-01
106,2008.0,12.0,0.5964027777777778,2008-12-01
107,2009.0,1.0,0.5761673611111111,2009-01-01
108,2009.0,2.0,0.4731465277777777,2009-02-01
109,2009.0,3.0,0.6069743055555556,2009-03-01
110,2009.0,4.0,0.5448861111111112,2009-04-01
111,2009.0,5.0,0.4375923611111111,2009-05-01
112,2009.0,6.0,0.5979125000000001,2009-06-01
113,2009.0,7.0,0.5132291666666666,2009-07-01
114,2009.0,8.0,0.6021694444444445,2009-08-01
115,2009.0,9.0,0.598901388888889,2009-09-01
116,2009.0,10.0,0.6049013888888889,2009-10-01
117,2009.0,11.0,0.5464527777777778,2009-11-01
118,2009.0,12.0,0.5792645833333334,2009-12-01
119,2010.0,1.0,0.5315375000000001,2010-01-01
120,2010.0,2.0,0.5348402777777778,2010-02-01
121,2010.0,3.0,0.5188444444444444,2010-03-01
122,2010.0,4.0,0.4834055555555555,2010-04-01
123,2010.0,5.0,0.5014069444444444,2010-05-01
124,2010.0,6.0,0.3424694444444445,2010-06-01
125,2010.0,7.0,0.4632201388888888,2010-07-01
126,2010.0,8.0,0.3500069444444444,2010-08-01
