Year,Month,Day,RF_in
2026,3,31,1.640397379207602e-05
2026,4,1,0.0059444081323237
2026,4,2,0.0047864790640454
2026,4,3,0.0004600370441313
2026,4,4,0.0
2026,4,5,0.0246470549531426
2026,4,6,0.0038624542197762
2026,4,7,0.0174595805105389
2026,4,8,0.6977696649138476
2026,4,9,0.1143854348342226
2026,4,10,1.119961950421345
2026,4,11,0.3411223852009818
2026,4,12,0.9835120351573892
2026,4,13,0.0753703413568665
2026,4,14,0.0297575033103873
2026,4,15,0.0002063892957732
2026,4,16,0.0015063358602433
2026,4,17,0.0006950671626235
2026,4,18,0.0006493010858851
2026,4,19,0.0335165079242346
2026,4,20,4.450949109005049e-05
2026,4,21,5.6507062451930074e-05
