Year,Month,Day,RF_in
2026,3,1,0.0026361476671618
2026,3,2,8.523519971783939e-06
2026,3,3,0.0001597675647218
2026,3,4,8.203771500936506e-05
2026,3,5,6.0083094886154205e-05
2026,3,6,0.0016479644226566
2026,3,7,0.0164580454084237
2026,3,8,0.0
2026,3,9,5.00095180882487e-05
2026,3,10,2.625468320571682e-05
2026,3,11,2.0034841361518176
2026,3,12,1.5137397511725963
2026,3,13,10.354728472526006
2026,3,14,11.24997721638962
2026,3,15,0.6527973099770948
2026,3,16,0.1866191286636045
2026,3,17,0.4707129504319772
2026,3,18,0.0029184594149259
2026,3,20,0.9330231985568862
2026,3,21,1.607222803204287
2026,3,22,0.3174531212976633
2026,3,23,0.1455354583938997
2026,3,24,0.0662170778016626
2026,3,27,6.535600483724602e-05
2026,3,28,0.0139947251373377
2026,3,29,0.0
2026,3,30,0.0
