,Month,tmean_f
421,February,67.7053982204861
422,March,68.41512315538193
423,April,69.43066948784721
424,May,70.180224609375
425,June,71.94022081163195
426,July,72.92272135416667
427,August,73.64487575954861
428,September,73.51444498697917
429,October,72.3766330295139
430,November,70.40732964409722
431,December,69.33533257378473
432,January,67.7211452907986
