Year,Month,tmin_f,datetime
2000.0,9.0,65.14690483940973,2000-09-01
2000.0,10.0,65.42307671440972,2000-10-01
2000.0,11.0,63.9443359375,2000-11-01
2000.0,12.0,60.91217176649305,2000-12-01
2001.0,1.0,60.77208658854167,2001-01-01
2001.0,2.0,59.94712185329861,2001-02-01
2001.0,3.0,59.91805826822917,2001-03-01
2001.0,4.0,61.48294813368056,2001-04-01
2001.0,5.0,62.065942382812494,2001-05-01
2001.0,6.0,64.05933973524306,2001-06-01
2001.0,7.0,65.4351047092014,2001-07-01
2001.0,8.0,66.65357801649306,2001-08-01
2001.0,9.0,66.09149576822918,2001-09-01
2001.0,10.0,65.2005859375,2001-10-01
2001.0,11.0,64.55597873263889,2001-11-01
2001.0,12.0,63.040028211805556,2001-12-01
2002.0,1.0,60.982666015625,2002-01-01
2002.0,2.0,59.00116102430556,2002-02-01
2002.0,3.0,60.342860243055554,2002-03-01
2002.0,4.0,62.308591037326394,2002-04-01
2002.0,5.0,64.37062717013889,2002-05-01
2002.0,6.0,65.02603081597222,2002-06-01
2002.0,7.0,65.88428548177083,2002-07-01
2002.0,8.0,67.38923068576389,2002-08-01
2002.0,9.0,65.66064453125,2002-09-01
2002.0,10.0,65.62875434027777,2002-10-01
2002.0,11.0,63.33400065104166,2002-11-01
2002.0,12.0,61.11378309461806,2002-12-01
2003.0,1.0,59.70160861545139,2003-01-01
2003.0,2.0,59.216634114583336,2003-02-01
2003.0,3.0,61.32258572048612,2003-03-01
2003.0,4.0,62.15145128038195,2003-04-01
2003.0,5.0,63.50041775173611,2003-05-01
2003.0,6.0,64.55490180121528,2003-06-01
2003.0,7.0,66.66414930555555,2003-07-01
2003.0,8.0,67.00242241753472,2003-08-01
2003.0,9.0,66.18707411024306,2003-09-01
2003.0,10.0,66.35722927517361,2003-10-01
2003.0,11.0,64.20877549913195,2003-11-01
2003.0,12.0,62.76709798177083,2003-12-01
2004.0,1.0,61.376597764756944,2004-01-01
2004.0,2.0,62.56407606336805,2004-02-01
2004.0,3.0,61.47377387152778,2004-03-01
2004.0,4.0,62.109204101562504,2004-04-01
2004.0,5.0,64.22565104166667,2004-05-01
2004.0,6.0,65.4333251953125,2004-06-01
2004.0,7.0,65.9716769748264,2004-07-01
2004.0,8.0,67.69173177083334,2004-08-01
2004.0,9.0,66.69491916232639,2004-09-01
2004.0,10.0,66.03784993489583,2004-10-01
2004.0,11.0,64.41761881510416,2004-11-01
2004.0,12.0,61.51075303819445,2004-12-01
2005.0,1.0,61.44775390625,2005-01-01
2005.0,2.0,60.30271267361111,2005-02-01
2005.0,3.0,59.76433376736111,2005-03-01
2005.0,4.0,62.2446533203125,2005-04-01
2005.0,5.0,64.43073459201389,2005-05-01
2005.0,6.0,65.52210557725695,2005-06-01
2005.0,7.0,66.5349365234375,2005-07-01
2005.0,8.0,66.1320339626736,2005-08-01
2005.0,9.0,67.39283854166666,2005-09-01
2005.0,10.0,65.21248372395834,2005-10-01
2005.0,11.0,64.339453125,2005-11-01
2005.0,12.0,61.54664442274306,2005-12-01
2006.0,1.0,61.87555881076389,2006-01-01
2006.0,2.0,59.50135633680556,2006-02-01
2006.0,3.0,62.36957465277778,2006-03-01
2006.0,4.0,61.17608506944444,2006-04-01
2006.0,5.0,61.390844726562506,2006-05-01
2006.0,6.0,64.4782958984375,2006-06-01
2006.0,7.0,65.842822265625,2006-07-01
2006.0,8.0,66.33713650173611,2006-08-01
2006.0,9.0,65.84817708333333,2006-09-01
2006.0,10.0,66.05274251302083,2006-10-01
2006.0,11.0,64.67516004774305,2006-11-01
2006.0,12.0,61.99811469184028,2006-12-01
2007.0,1.0,61.515096028645836,2007-01-01
2007.0,2.0,59.59393988715278,2007-02-01
2007.0,3.0,61.43241102430556,2007-03-01
2007.0,4.0,60.649251302083336,2007-04-01
2007.0,5.0,63.173649088541666,2007-05-01
2007.0,6.0,64.74060329861112,2007-06-01
2007.0,7.0,66.23182237413195,2007-07-01
2007.0,8.0,66.21373697916667,2007-08-01
2007.0,9.0,66.32926161024305,2007-09-01
2007.0,10.0,65.29791124131944,2007-10-01
2007.0,11.0,63.57470703125,2007-11-01
2007.0,12.0,63.03944227430556,2007-12-01
2008.0,1.0,59.61592610677083,2008-01-01
2008.0,2.0,60.34427625868055,2008-02-01
2008.0,3.0,61.42095269097223,2008-03-01
2008.0,4.0,61.847393120659724,2008-04-01
2008.0,5.0,62.66915690104166,2008-05-01
2008.0,6.0,64.27906901041666,2008-06-01
2008.0,7.0,65.55846625434029,2008-07-01
2008.0,8.0,65.51272243923611,2008-08-01
2008.0,9.0,64.75996907552084,2008-09-01
2008.0,10.0,64.59860297309028,2008-10-01
2008.0,11.0,63.442987738715274,2008-11-01
2008.0,12.0,62.394588216145834,2008-12-01
2009.0,1.0,59.69793023003473,2009-01-01
2009.0,2.0,58.70369737413195,2009-02-01
2009.0,3.0,59.12208658854167,2009-03-01
2009.0,4.0,60.03548448350695,2009-04-01
2009.0,5.0,62.84193793402778,2009-05-01
2009.0,6.0,65.21305067274305,2009-06-01
2009.0,7.0,65.95361870659723,2009-07-01
2009.0,8.0,66.87341037326388,2009-08-01
2009.0,9.0,65.69440104166667,2009-09-01
2009.0,10.0,66.38124186197916,2009-10-01
2009.0,11.0,64.15850694444444,2009-11-01
2009.0,12.0,60.63571234809028,2009-12-01
2010.0,1.0,61.32140842013889,2010-01-01
2010.0,2.0,58.81539171006945,2010-02-01
2010.0,3.0,60.25334743923611,2010-03-01
2010.0,4.0,61.39128146701389,2010-04-01
2010.0,5.0,63.199376085069446,2010-05-01
2010.0,6.0,64.39375542534722,2010-06-01
2010.0,7.0,64.04799262152778,2010-07-01
2010.0,8.0,64.88060438368055,2010-08-01
2010.0,9.0,64.44261067708334,2010-09-01
2010.0,10.0,64.55130750868057,2010-10-01
2010.0,11.0,63.078824869791674,2010-11-01
2010.0,12.0,62.736187065972224,2010-12-01
2011.0,1.0,59.63861219618056,2011-01-01
2011.0,2.0,61.2163330078125,2011-02-01
2011.0,3.0,62.16542154947917,2011-03-01
2011.0,4.0,63.07733289930556,2011-04-01
2011.0,5.0,64.11715766059028,2011-05-01
2011.0,6.0,64.43992784288196,2011-06-01
2011.0,7.0,64.19201117621529,2011-07-01
2011.0,8.0,64.82916124131944,2011-08-01
2011.0,9.0,63.963617621527774,2011-09-01
2011.0,10.0,64.05771755642361,2011-10-01
2011.0,11.0,63.243923611111114,2011-11-01
2011.0,12.0,61.84462076822917,2011-12-01
2012.0,1.0,60.81620008680556,2012-01-01
2012.0,2.0,60.24957953559028,2012-02-01
2012.0,3.0,60.60698784722222,2012-03-01
2012.0,4.0,61.16742892795139,2012-04-01
2012.0,5.0,62.19030219184028,2012-05-01
2012.0,6.0,63.766699218750006,2012-06-01
2012.0,7.0,64.2574924045139,2012-07-01
2012.0,8.0,64.998388671875,2012-08-01
2012.0,9.0,64.4281494140625,2012-09-01
2012.0,10.0,65.47377387152778,2012-10-01
2012.0,11.0,62.92390950520833,2012-11-01
2012.0,12.0,62.429416232638886,2012-12-01
2013.0,1.0,60.55089518229167,2013-01-01
2013.0,2.0,60.076755099826386,2013-02-01
2013.0,3.0,59.54246419270834,2013-03-01
2013.0,4.0,62.026806640625004,2013-04-01
2013.0,5.0,63.72303602430556,2013-05-01
2013.0,6.0,64.79692925347223,2013-06-01
2013.0,7.0,65.55415581597222,2013-07-01
2013.0,8.0,65.95895182291667,2013-08-01
2013.0,9.0,65.89002821180556,2013-09-01
2013.0,10.0,65.14273003472223,2013-10-01
2013.0,11.0,64.16668294270833,2013-11-01
2013.0,12.0,62.70106608072916,2013-12-01
2014.0,1.0,60.36719021267361,2014-01-01
2014.0,2.0,62.73227810329861,2014-02-01
2014.0,3.0,60.857364908854166,2014-03-01
2014.0,4.0,62.09437934027778,2014-04-01
2014.0,5.0,63.70359971788194,2014-05-01
2014.0,6.0,64.17162272135417,2014-06-01
2014.0,7.0,66.35437554253471,2014-07-01
2014.0,8.0,66.35045844184027,2014-08-01
2014.0,9.0,66.48695475260416,2014-09-01
2014.0,10.0,66.58639322916667,2014-10-01
2014.0,11.0,64.21376681857639,2014-11-01
2014.0,12.0,60.74635959201389,2014-12-01
2015.0,1.0,59.03241916232639,2015-01-01
2015.0,2.0,60.990657552083334,2015-02-01
2015.0,3.0,59.43246527777778,2015-03-01
2015.0,4.0,63.42017686631945,2015-04-01
2015.0,5.0,62.469447157118054,2015-05-01
2015.0,6.0,65.13457302517361,2015-06-01
2015.0,7.0,67.88047960069444,2015-07-01
2015.0,8.0,69.34683702256945,2015-08-01
2015.0,9.0,69.06016167534722,2015-09-01
2015.0,10.0,66.53892415364584,2015-10-01
2015.0,11.0,67.04428168402778,2015-11-01
2015.0,12.0,64.12012803819445,2015-12-01
2016.0,1.0,60.131404622395834,2016-01-01
2016.0,2.0,59.88070746527778,2016-02-01
2016.0,3.0,60.20692816840278,2016-03-01
2016.0,4.0,62.731282552083336,2016-04-01
2016.0,5.0,63.54497341579861,2016-05-01
2016.0,6.0,65.05823296440973,2016-06-01
2016.0,7.0,66.96844889322917,2016-07-01
2016.0,8.0,67.92993706597221,2016-08-01
2016.0,9.0,66.98591579861112,2016-09-01
2016.0,10.0,66.02237413194445,2016-10-01
2016.0,11.0,64.00870225694445,2016-11-01
2016.0,12.0,62.5867919921875,2016-12-01
2017.0,1.0,60.01273871527778,2017-01-01
2017.0,2.0,60.263330078125,2017-02-01
2017.0,3.0,61.808832465277774,2017-03-01
2017.0,4.0,62.41441243489584,2017-04-01
2017.0,5.0,63.131580946180556,2017-05-01
2017.0,6.0,66.01104871961806,2017-06-01
2017.0,7.0,67.5579806857639,2017-07-01
2017.0,8.0,66.82940266927083,2017-08-01
2017.0,9.0,65.93477376302084,2017-09-01
2017.0,10.0,65.2137912326389,2017-10-01
2017.0,11.0,62.59998643663195,2017-11-01
2017.0,12.0,59.532383897569446,2017-12-01
2018.0,1.0,60.594143337673614,2018-01-01
2018.0,2.0,60.55446506076389,2018-02-01
2018.0,3.0,60.804814995659726,2018-03-01
2018.0,4.0,63.942333984375004,2018-04-01
2018.0,5.0,64.12024739583333,2018-05-01
2018.0,6.0,65.10162760416668,2018-06-01
2018.0,7.0,67.0396728515625,2018-07-01
2018.0,8.0,68.09920789930555,2018-08-01
2018.0,9.0,67.38681640625,2018-09-01
2018.0,10.0,66.69329698350694,2018-10-01
2018.0,11.0,63.84839138454861,2018-11-01
2018.0,12.0,62.57105577256944,2018-12-01
2019.0,1.0,59.50885687934028,2019-01-01
2019.0,2.0,58.14745279947917,2019-02-01
2019.0,3.0,58.734746636284726,2019-03-01
2019.0,4.0,62.463506401909726,2019-04-01
2019.0,5.0,63.37642415364583,2019-05-01
2019.0,6.0,65.85792100694445,2019-06-01
2019.0,7.0,67.71123589409723,2019-07-01
2019.0,8.0,68.35855034722223,2019-08-01
2019.0,9.0,68.70745985243056,2019-09-01
2019.0,10.0,66.68721788194445,2019-10-01
2019.0,11.0,65.11678602430555,2019-11-01
2019.0,12.0,64.15291069878472,2019-12-01
2020.0,1.0,61.773868815104166,2020-01-01
2020.0,2.0,59.761973741319444,2020-02-01
2020.0,3.0,61.458843315972224,2020-03-01
2020.0,4.0,61.95697157118055,2020-04-01
2020.0,5.0,63.324481879340276,2020-05-01
2020.0,6.0,65.49701334635417,2020-06-01
2020.0,7.0,66.65413140190972,2020-07-01
2020.0,8.0,67.05846896701388,2020-08-01
2020.0,9.0,65.99002821180557,2020-09-01
2020.0,10.0,65.61332465277778,2020-10-01
2020.0,11.0,65.66808810763888,2020-11-01
2020.0,12.0,62.45290256076389,2020-12-01
2021.0,1.0,61.97894422743055,2021-01-01
2021.0,2.0,59.75096028645834,2021-02-01
2021.0,3.0,60.37459038628472,2021-03-01
2021.0,4.0,59.55026041666667,2021-04-01
2021.0,5.0,62.731800672743056,2021-05-01
2021.0,6.0,63.690313042534726,2021-06-01
2021.0,7.0,66.08020562065973,2021-07-01
2021.0,8.0,65.16472981770833,2021-08-01
2021.0,9.0,64.65019531249999,2021-09-01
2021.0,10.0,63.93308919270834,2021-10-01
2021.0,11.0,62.83133138020833,2021-11-01
2021.0,12.0,61.98329806857639,2021-12-01
2022.0,1.0,59.541164822048614,2022-01-01
2022.0,2.0,59.580287000868054,2022-02-01
2022.0,3.0,61.485492621527776,2022-03-01
2022.0,4.0,63.55163302951389,2022-04-01
2022.0,5.0,63.82130805121528,2022-05-01
2022.0,6.0,64.50045301649305,2022-06-01
2022.0,7.0,66.43540581597222,2022-07-01
2022.0,8.0,65.97512749565972,2022-08-01
2022.0,9.0,66.31970486111112,2022-09-01
2022.0,10.0,66.1343234592014,2022-10-01
2022.0,11.0,64.3286105685764,2022-11-01
2022.0,12.0,61.85782063802084,2022-12-01
2023.0,1.0,60.187616644965274,2023-01-01
2023.0,2.0,62.18218858506945,2023-02-01
2023.0,3.0,61.19768608940972,2023-03-01
2023.0,4.0,62.050341796875,2023-04-01
2023.0,5.0,61.97798665364583,2023-05-01
2023.0,6.0,63.95341254340278,2023-06-01
2023.0,7.0,65.83605143229167,2023-07-01
2023.0,8.0,66.62322048611111,2023-08-01
2023.0,9.0,65.38394097222223,2023-09-01
2023.0,10.0,64.02123480902777,2023-10-01
2023.0,11.0,63.994349500868054,2023-11-01
2023.0,12.0,62.06844889322917,2023-12-01
2024.0,1.0,61.31057671440972,2024-01-01
2024.0,2.0,58.46131727430556,2024-02-01
2024.0,3.0,60.8265380859375,2024-03-01
2024.0,4.0,61.66821560329862,2024-04-01
2024.0,5.0,63.824880642361116,2024-05-01
2024.0,6.0,64.74369574652778,2024-06-01
2024.0,7.0,65.7211452907986,2024-07-01
2024.0,8.0,67.3255859375,2024-08-01
2024.0,9.0,65.9210205078125,2024-09-01
2024.0,10.0,65.78901909722222,2024-10-01
2024.0,11.0,64.07725965711805,2024-11-01
2024.0,12.0,62.66884223090278,2024-12-01
2025.0,1.0,60.881778971354166,2025-01-01
2025.0,2.0,60.40775282118055,2025-02-01
2025.0,3.0,61.53268229166667,2025-03-01
2025.0,4.0,62.93205837673611,2025-04-01
2025.0,5.0,63.77555609809028,2025-05-01
2025.0,6.0,65.28673773871529,2025-06-01
2025.0,7.0,66.37720269097223,2025-07-01
