Year,Month,Day,RF_in
2026,3,1,0.0177729126314756
2026,3,2,0.0101770492039003
2026,3,3,0.0028176195039523
2026,3,4,0.0235473100304939
2026,3,5,0.0158418978200404
2026,3,6,0.0260477018759597
2026,3,7,0.0025969380434069
2026,3,8,0.0206657210163047
2026,3,9,0.0014710719515656
2026,3,10,0.0029116002744101
2026,3,11,0.6604692161146958
2026,3,12,0.5195726402255274
2026,3,13,0.8469291561672196
2026,3,14,9.78015809547244
2026,3,15,0.8625510590201834
2026,3,16,0.2614503543231141
2026,3,17,0.4008609226242011
2026,3,18,0.0186206787589966
2026,3,20,0.0079670380697753
2026,3,21,0.0232085317613733
2026,3,22,0.4856684623474258
2026,3,23,0.0016104429887823
2026,3,24,0.0091793679212983
2026,3,27,0.0065069021538509
2026,3,28,0.0038960738583951
2026,3,29,0.0072047049187821
2026,3,30,0.0009836028358546245
