,Unnamed: 0.1,Year,Month,NDVI,datetime
72,72.0,2006.0,2.0,0.7806679012345678,2006-02-01
73,73.0,2006.0,3.0,0.8346901234567901,2006-03-01
74,74.0,2006.0,4.0,0.7909901234567901,2006-04-01
75,75.0,2006.0,5.0,0.7659370370370371,2006-05-01
76,76.0,2006.0,6.0,0.6521456790123458,2006-06-01
77,77.0,2006.0,7.0,0.5381074074074074,2006-07-01
78,78.0,2006.0,8.0,0.6056944444444444,2006-08-01
79,79.0,2006.0,9.0,0.774458024691358,2006-09-01
80,80.0,2006.0,10.0,0.8695469135802467,2006-10-01
81,81.0,2006.0,11.0,0.8643524691358025,2006-11-01
82,82.0,2006.0,12.0,0.8311499999999999,2006-12-01
83,83.0,2007.0,1.0,0.8102450617283952,2007-01-01
84,84.0,2007.0,2.0,0.8327450617283951,2007-02-01
85,85.0,2007.0,3.0,0.7420030864197531,2007-03-01
86,86.0,2007.0,4.0,0.5070623456790122,2007-04-01
87,87.0,2007.0,5.0,0.3849481481481481,2007-05-01
88,88.0,2007.0,6.0,0.5419685185185185,2007-06-01
89,89.0,2007.0,7.0,0.7038666666666668,2007-07-01
90,90.0,2007.0,8.0,0.5272228395061729,2007-08-01
91,91.0,2007.0,9.0,0.3778259259259259,2007-09-01
92,92.0,2007.0,10.0,0.5354148148148149,2007-10-01
93,93.0,2007.0,11.0,0.8161635802469136,2007-11-01
94,94.0,2007.0,12.0,0.8604382716049386,2007-12-01
95,95.0,2008.0,1.0,0.8360882716049384,2008-01-01
96,96.0,2008.0,2.0,0.8132277777777779,2008-02-01
97,97.0,2008.0,3.0,0.7632012345679013,2008-03-01
98,98.0,2008.0,4.0,0.6433413580246914,2008-04-01
99,99.0,2008.0,5.0,0.5884308641975309,2008-05-01
100,100.0,2008.0,6.0,0.4653308641975309,2008-06-01
101,101.0,2008.0,7.0,0.7362512345679013,2008-07-01
102,102.0,2008.0,8.0,0.6381413580246914,2008-08-01
103,103.0,2008.0,9.0,0.4336327160493827,2008-09-01
104,104.0,2008.0,10.0,0.443795061728395,2008-10-01
105,105.0,2008.0,11.0,0.4874481481481481,2008-11-01
106,106.0,2008.0,12.0,0.6608123456790125,2008-12-01
107,107.0,2009.0,1.0,0.8399425925925923,2009-01-01
108,108.0,2009.0,2.0,0.7876691358024691,2009-02-01
109,109.0,2009.0,3.0,0.7578561728395061,2009-03-01
110,110.0,2009.0,4.0,0.7440154320987655,2009-04-01
111,111.0,2009.0,5.0,0.638346913580247,2009-05-01
112,112.0,2009.0,6.0,0.7314123456790124,2009-06-01
113,113.0,2009.0,7.0,0.5216141975308642,2009-07-01
114,114.0,2009.0,8.0,0.4283827160493827,2009-08-01
115,115.0,2009.0,9.0,0.3730999999999999,2009-09-01
116,116.0,2009.0,10.0,0.6348395061728397,2009-10-01
117,117.0,2009.0,11.0,0.5581975308641975,2009-11-01
118,118.0,2009.0,12.0,0.73005,2009-12-01
119,119.0,2010.0,1.0,0.4829765432098766,2010-01-01
120,120.0,2010.0,2.0,0.3612913580246914,2010-02-01
121,121.0,2010.0,3.0,0.377083950617284,2010-03-01
122,122.0,2010.0,4.0,0.4442956790123457,2010-04-01
123,123.0,2010.0,5.0,0.3396802469135803,2010-05-01
124,124.0,2010.0,6.0,0.3308296296296296,2010-06-01
125,125.0,2010.0,7.0,0.3306975308641975,2010-07-01
126,126.0,2010.0,8.0,0.2995524691358024,2010-08-01
127,127.0,2010.0,9.0,0.2821975308641976,2010-09-01
128,128.0,2010.0,10.0,0.296441975308642,2010-10-01
129,129.0,2010.0,11.0,0.3995685185185185,2010-11-01
130,130.0,2010.0,12.0,0.7810956790123458,2010-12-01
131,131.0,2011.0,1.0,0.882458024691358,2011-01-01
132,132.0,2011.0,2.0,0.8352611111111112,2011-02-01
133,133.0,2011.0,3.0,0.7414259259259259,2011-03-01
134,134.0,2011.0,4.0,0.5889240740740741,2011-04-01
135,135.0,2011.0,5.0,0.5390358024691358,2011-05-01
136,136.0,2011.0,6.0,0.5159543209876544,2011-06-01
137,137.0,2011.0,7.0,0.4696283950617283,2011-07-01
138,138.0,2011.0,8.0,0.3992913580246913,2011-08-01
139,139.0,2011.0,9.0,0.328458024691358,2011-09-01
140,140.0,2011.0,10.0,0.295195061728395,2011-10-01
141,141.0,2011.0,11.0,0.3139086419753086,2011-11-01
142,142.0,2011.0,12.0,0.4646043209876544,2011-12-01
143,143.0,2012.0,1.0,0.6242024691358025,2012-01-01
144,144.0,2012.0,2.0,0.5940895061728395,2012-02-01
145,145.0,2012.0,3.0,0.805125925925926,2012-03-01
146,146.0,2012.0,4.0,0.7176975308641976,2012-04-01
147,147.0,2012.0,5.0,0.4774074074074073,2012-05-01
148,148.0,2012.0,6.0,0.5349000000000002,2012-06-01
149,149.0,2012.0,7.0,0.4393450617283951,2012-07-01
150,150.0,2012.0,8.0,0.4143882716049382,2012-08-01
151,151.0,2012.0,9.0,0.4445679012345679,2012-09-01
152,152.0,2012.0,10.0,0.4129641975308641,2012-10-01
153,153.0,2012.0,11.0,0.3913716049382716,2012-11-01
154,154.0,2012.0,12.0,0.525116049382716,2012-12-01
155,155.0,2013.0,1.0,0.7641771604938272,2013-01-01
156,156.0,2013.0,2.0,0.6477061728395062,2013-02-01
157,157.0,2013.0,3.0,0.4133641975308642,2013-03-01
158,158.0,2013.0,4.0,0.3650086419753086,2013-04-01
159,159.0,2013.0,5.0,0.5709796296296297,2013-05-01
160,160.0,2013.0,6.0,0.4257160493827161,2013-06-01
161,161.0,2013.0,7.0,0.5089037037037037,2013-07-01
162,162.0,2013.0,8.0,0.4974401234567902,2013-08-01
163,163.0,2013.0,9.0,0.475416049382716,2013-09-01
164,164.0,2013.0,10.0,0.4572617283950618,2013-10-01
165,165.0,2013.0,11.0,0.4798716049382717,2013-11-01
166,166.0,2013.0,12.0,0.7594716049382716,2013-12-01
167,167.0,2014.0,1.0,0.8137030864197534,2014-01-01
168,168.0,2014.0,2.0,0.811964814814815,2014-02-01
169,169.0,2014.0,3.0,0.7981709876543209,2014-03-01
170,170.0,2014.0,4.0,0.6534407407407408,2014-04-01
171,171.0,2014.0,5.0,0.4095222222222222,2014-05-01
172,172.0,2014.0,6.0,0.3739888888888888,2014-06-01
173,173.0,2014.0,7.0,0.6118222222222223,2014-07-01
174,174.0,2014.0,8.0,0.8511228395061728,2014-08-01
175,175.0,2014.0,9.0,0.8747592592592593,2014-09-01
176,176.0,2014.0,10.0,0.8600506172839508,2014-10-01
177,177.0,2014.0,11.0,0.8562240740740745,2014-11-01
178,178.0,2014.0,12.0,0.8623537037037037,2014-12-01
179,179.0,2015.0,1.0,0.8300864197530865,2015-01-01
180,180.0,2015.0,2.0,0.7451858024691359,2015-02-01
181,181.0,2015.0,3.0,0.72245,2015-03-01
182,182.0,2015.0,4.0,0.4763858024691357,2015-04-01
183,183.0,2015.0,5.0,0.5023802469135803,2015-05-01
184,184.0,2015.0,6.0,0.4904901234567901,2015-06-01
185,185.0,2015.0,7.0,0.5371018518518518,2015-07-01
186,186.0,2015.0,8.0,0.8492987654320989,2015-08-01
187,187.0,2015.0,9.0,0.8569728395061729,2015-09-01
188,188.0,2015.0,10.0,0.8649604938271602,2015-10-01
189,189.0,2015.0,11.0,0.7718722222222223,2015-11-01
190,190.0,2015.0,12.0,0.716766049382716,2015-12-01
191,191.0,2016.0,1.0,0.5186870370370371,2016-01-01
192,192.0,2016.0,2.0,0.4618172839506173,2016-02-01
193,193.0,2016.0,3.0,0.6250179012345679,2016-03-01
194,194.0,2016.0,4.0,0.5099432098765432,2016-04-01
195,195.0,2016.0,5.0,0.5809907407407408,2016-05-01
196,196.0,2016.0,6.0,0.5324907407407408,2016-06-01
197,197.0,2016.0,7.0,0.4945796296296297,2016-07-01
198,198.0,2016.0,8.0,0.7871944444444445,2016-08-01
199,199.0,2016.0,9.0,0.7398975308641975,2016-09-01
200,200.0,2016.0,10.0,0.6598691358024693,2016-10-01
201,201.0,2016.0,11.0,0.3631197530864198,2016-11-01
202,202.0,2016.0,12.0,0.6575666666666666,2016-12-01
203,203.0,2017.0,1.0,0.8335493827160494,2017-01-01
204,204.0,2017.0,2.0,0.7461006172839506,2017-02-01
205,205.0,2017.0,3.0,0.5816,2017-03-01
206,206.0,2017.0,4.0,0.4829308641975309,2017-04-01
207,207.0,2017.0,5.0,0.5972,2017-05-01
208,208.0,2017.0,6.0,0.5353456790123456,2017-06-01
209,209.0,2017.0,7.0,0.400166049382716,2017-07-01
210,210.0,2017.0,8.0,0.3467216049382716,2017-08-01
211,211.0,2017.0,9.0,0.343195061728395,2017-09-01
212,212.0,2017.0,10.0,0.6995543209876544,2017-10-01
213,213.0,2017.0,11.0,0.7743956790123457,2017-11-01
214,214.0,2017.0,12.0,0.8220716049382718,2017-12-01
215,215.0,2018.0,1.0,0.7853302469135802,2018-01-01
216,216.0,2018.0,2.0,0.7498216049382717,2018-02-01
217,217.0,2018.0,3.0,0.8108969135802471,2018-03-01
218,218.0,2018.0,4.0,0.721220987654321,2018-04-01
219,219.0,2018.0,5.0,0.779279012345679,2018-05-01
220,220.0,2018.0,6.0,0.6349592592592592,2018-06-01
221,221.0,2018.0,7.0,0.4404413580246913,2018-07-01
222,222.0,2018.0,8.0,0.6820432098765432,2018-08-01
223,223.0,2018.0,9.0,0.8925444444444444,2018-09-01
224,224.0,2018.0,10.0,0.8497975308641976,2018-10-01
225,225.0,2018.0,11.0,0.8007067901234569,2018-11-01
226,226.0,2018.0,12.0,0.6461851851851852,2018-12-01
227,227.0,2019.0,1.0,0.5922771604938272,2019-01-01
228,228.0,2019.0,2.0,0.6940339506172839,2019-02-01
229,229.0,2019.0,3.0,0.776983950617284,2019-03-01
230,230.0,2019.0,4.0,0.5105395061728395,2019-04-01
231,231.0,2019.0,5.0,0.4888962962962963,2019-05-01
232,232.0,2019.0,6.0,0.5053938271604939,2019-06-01
233,233.0,2019.0,7.0,0.7370895061728395,2019-07-01
234,234.0,2019.0,8.0,0.7462543209876543,2019-08-01
235,235.0,2019.0,9.0,0.6199543209876542,2019-09-01
236,236.0,2019.0,10.0,0.6909864197530865,2019-10-01
237,237.0,2019.0,11.0,0.751354938271605,2019-11-01
238,238.0,2019.0,12.0,0.7629697530864198,2019-12-01
239,239.0,2020.0,1.0,0.7715216049382716,2020-01-01
240,240.0,2020.0,2.0,0.8163098765432101,2020-02-01
241,241.0,2020.0,3.0,0.6827851851851853,2020-03-01
242,242.0,2020.0,4.0,0.7708512345679013,2020-04-01
243,243.0,2020.0,5.0,0.7538401234567902,2020-05-01
244,244.0,2020.0,6.0,0.6396030864197532,2020-06-01
245,245.0,2020.0,7.0,0.6591753086419754,2020-07-01
246,246.0,2020.0,8.0,0.4052135802469134,2020-08-01
247,247.0,2020.0,9.0,0.6300222222222222,2020-09-01
248,248.0,2020.0,10.0,0.6634543209876542,2020-10-01
249,249.0,2020.0,11.0,0.7828506172839508,2020-11-01
250,250.0,2020.0,12.0,0.7347228395061729,2020-12-01
251,251.0,2021.0,1.0,0.6703876543209878,2021-01-01
252,252.0,2021.0,2.0,0.7867944444444445,2021-02-01
253,253.0,2021.0,3.0,0.7663913580246913,2021-03-01
254,254.0,2021.0,4.0,0.7874580246913581,2021-04-01
255,255.0,2021.0,5.0,0.682670987654321,2021-05-01
256,256.0,2021.0,6.0,0.5695216049382715,2021-06-01
257,257.0,2021.0,7.0,0.5119339506172839,2021-07-01
258,258.0,2021.0,8.0,0.5351135802469136,2021-08-01
259,259.0,2021.0,9.0,0.6201148148148147,2021-09-01
260,260.0,2021.0,10.0,0.4606777777777779,2021-10-01
261,261.0,2021.0,11.0,0.622579012345679,2021-11-01
262,262.0,2021.0,12.0,0.8481283950617284,2021-12-01
263,263.0,2022.0,1.0,0.862646913580247,2022-01-01
264,264.0,2022.0,2.0,0.7421487654320987,2022-02-01
265,265.0,2022.0,3.0,0.6495938271604939,2022-03-01
266,266.0,2022.0,4.0,0.6188722222222223,2022-04-01
267,267.0,2022.0,5.0,0.4827061728395061,2022-05-01
268,268.0,2022.0,6.0,0.6742679012345679,2022-06-01
269,269.0,2022.0,7.0,0.4745864197530864,2022-07-01
270,270.0,2022.0,8.0,0.4145456790123456,2022-08-01
271,271.0,2022.0,9.0,0.4196098765432098,2022-09-01
272,272.0,2022.0,10.0,0.6670493827160494,2022-10-01
273,273.0,2022.0,11.0,0.6104827160493828,2022-11-01
274,274.0,2022.0,12.0,0.6774104938271605,2022-12-01
275,275.0,2023.0,1.0,0.7565395061728396,2023-01-01
276,276.0,2023.0,2.0,0.7575728395061728,2023-02-01
277,277.0,2023.0,3.0,0.8042222222222222,2023-03-01
278,278.0,2023.0,4.0,0.7775598765432099,2023-04-01
279,279.0,2023.0,5.0,0.786672839506173,2023-05-01
280,280.0,2023.0,6.0,0.7407339506172841,2023-06-01
281,281.0,2023.0,7.0,0.666212962962963,2023-07-01
282,282.0,2023.0,8.0,0.5225956790123457,2023-08-01
283,283.0,2023.0,9.0,0.45794074074074087,2023-09-01
284,,2023.0,10.0,0.3454654320987654,2023-10-01
285,,2023.0,11.0,0.4141722222222222,2023-11-01
286,,2023.0,12.0,0.824677777777778,2023-12-01
