Year,Month,Day,RF_in
2026,3,31,0.0018594193599934
2026,4,1,0.000703154435783
2026,4,2,0.0060041210122273
2026,4,3,0.0025501885798393
2026,4,4,0.0022401443037194
2026,4,5,0.0002898251661536
2026,4,6,3.21352261373806e-05
2026,4,7,0.069491999297885
2026,4,8,0.2824143908213188
2026,4,9,0.0100101167981613
2026,4,10,0.2573609335888135
2026,4,11,1.268877526512528
2026,4,12,0.0218052705082634
2026,4,13,0.0330040287297055
2026,4,14,0.0750284982026579
2026,4,15,0.0017701664019154
2026,4,16,0.0020574241705674
2026,4,17,0.0002620187041663
2026,4,18,0.0507075614851325
2026,4,19,0.0953477184777358
2026,4,20,0.3514833210206906
2026,4,21,0.05520838139251149
