Year,Month,NDVI,datetime
2000.0,4.0,0.5540094728823062,2000-04-01
2000.0,5.0,0.3271656271852093,2000-05-01
2000.0,6.0,0.2860273431848597,2000-06-01
2000.0,7.0,0.2712797000084394,2000-07-01
2000.0,8.0,0.3311583436565635,2000-08-01
2000.0,9.0,0.4221089210039304,2000-09-01
2000.0,10.0,0.4100233478310667,2000-10-01
2000.0,11.0,0.7899439776385272,2000-11-01
2000.0,12.0,0.6601538952486015,2000-12-01
2001.0,1.0,0.5817083193932051,2001-01-01
2001.0,2.0,0.6015119670349874,2001-02-01
2001.0,3.0,0.7483243589048032,2001-03-01
2001.0,4.0,0.6273284252778983,2001-04-01
2001.0,5.0,0.318776966613016,2001-05-01
2001.0,6.0,0.3573844815477913,2001-06-01
2001.0,7.0,0.3109154171413845,2001-07-01
2001.0,8.0,0.2873501954255281,2001-08-01
2001.0,9.0,0.3222352016119309,2001-09-01
2001.0,10.0,0.4756763599537037,2001-10-01
2001.0,11.0,0.5246096952461902,2001-11-01
2001.0,12.0,0.8050172593858507,2001-12-01
2002.0,1.0,0.8382195366753472,2002-01-01
2002.0,2.0,0.8123805670090664,2002-02-01
2002.0,3.0,0.8247146606445312,2002-03-01
2002.0,4.0,0.7467289677372685,2002-04-01
2002.0,5.0,0.7010020974241657,2002-05-01
2002.0,6.0,0.6723510365427277,2002-06-01
2002.0,7.0,0.6534727120105132,2002-07-01
2002.0,8.0,0.6476447022991416,2002-08-01
2002.0,9.0,0.5991786909692082,2002-09-01
2002.0,10.0,0.6086210086021895,2002-10-01
2002.0,11.0,0.4616808008264612,2002-11-01
2002.0,12.0,0.6167300659933208,2002-12-01
2003.0,1.0,0.4658344410083912,2003-01-01
2003.0,2.0,0.5748573585792824,2003-02-01
2003.0,3.0,0.4171617766957224,2003-03-01
2003.0,4.0,0.6197181513280045,2003-04-01
2003.0,5.0,0.4697019788953993,2003-05-01
2003.0,6.0,0.4372761102370274,2003-06-01
2003.0,7.0,0.3851392063093774,2003-07-01
2003.0,8.0,0.368893305460612,2003-08-01
2003.0,9.0,0.4426615208755304,2003-09-01
2003.0,10.0,0.36090726028254,2003-10-01
2003.0,11.0,0.4602315926257475,2003-11-01
2003.0,12.0,0.6145874776957948,2003-12-01
2004.0,1.0,0.8186590877580054,2004-01-01
2004.0,2.0,0.792401725863233,2004-02-01
2004.0,3.0,0.660318539466387,2004-03-01
2004.0,4.0,0.7276843035662616,2004-04-01
2004.0,5.0,0.7359372833628713,2004-05-01
2004.0,6.0,0.5981553160114053,2004-06-01
2004.0,7.0,0.5182210192268277,2004-07-01
2004.0,8.0,0.5125899138274016,2004-08-01
2004.0,9.0,0.430937072377146,2004-09-01
2004.0,10.0,0.6207441636073736,2004-10-01
2004.0,11.0,0.7617841178988233,2004-11-01
2004.0,12.0,0.7525428960352768,2004-12-01
2005.0,1.0,0.8040085780767747,2005-01-01
2005.0,2.0,0.8245129055447049,2005-02-01
2005.0,3.0,0.7030838860405816,2005-03-01
2005.0,4.0,0.5401045245888793,2005-04-01
2005.0,5.0,0.3759539097915461,2005-05-01
2005.0,6.0,0.3144905655472367,2005-06-01
2005.0,7.0,0.3854374355740017,2005-07-01
2005.0,8.0,0.3755808700749903,2005-08-01
2005.0,9.0,0.5157038370768229,2005-09-01
2005.0,10.0,0.6259378974820361,2005-10-01
2005.0,11.0,0.5299094871238426,2005-11-01
2005.0,12.0,0.617155381190924,2005-12-01
2006.0,1.0,0.4781136218412423,2006-01-01
2006.0,2.0,0.6988240936656057,2006-02-01
2006.0,3.0,0.6481042084870515,2006-03-01
2006.0,4.0,0.7457877736032745,2006-04-01
2006.0,5.0,0.664144398253641,2006-05-01
2006.0,6.0,0.6063731629171489,2006-06-01
2006.0,7.0,0.4432860480414496,2006-07-01
2006.0,8.0,0.3798250975432219,2006-08-01
2006.0,9.0,0.7092865366994598,2006-09-01
2006.0,10.0,0.7487179320535542,2006-10-01
2006.0,11.0,0.78423747309932,2006-11-01
2006.0,12.0,0.7422705285343123,2006-12-01
2007.0,1.0,0.79234238612799,2007-01-01
2007.0,2.0,0.7078881911289545,2007-02-01
2007.0,3.0,0.7400335147057051,2007-03-01
2007.0,4.0,0.5026720776970004,2007-04-01
2007.0,5.0,0.314730962117513,2007-05-01
2007.0,6.0,0.3431048216643156,2007-06-01
2007.0,7.0,0.6253828354823736,2007-07-01
2007.0,8.0,0.5577399642379196,2007-08-01
2007.0,9.0,0.3664113268440152,2007-09-01
