,Month,tmean_f
421,February,69.6534912109375
422,March,70.55698784722222
423,April,71.71829427083333
424,May,71.92022026909723
425,June,72.96770290798611
426,July,74.01842176649305
427,August,74.4763427734375
428,September,74.44881456163193
429,October,73.74523654513888
430,November,72.30437011718749
431,December,70.895849609375
432,January,69.82078721788194
