,Month,tmean_f
421,February,70.09516059027777
422,March,71.03677300347222
423,April,72.1976291232639
424,May,72.39688856336807
425,June,73.40266655815972
426,July,74.44415690104167
427,August,74.89591471354166
428,September,74.90385199652778
429,October,74.20946180555555
430,November,72.7632595486111
431,December,71.34829915364583
432,January,70.2673800998264
