,Year,Month,Temp,datetime
0,1990.0,1.0,70.04562717013889,1990-01-01
1,1990.0,2.0,68.25843641493056,1990-02-01
2,1990.0,3.0,68.46271701388889,1990-03-01
3,1990.0,4.0,71.08638780381945,1990-04-01
4,1990.0,5.0,71.49765082465277,1990-05-01
5,1990.0,6.0,72.70192328559028,1990-06-01
6,1990.0,7.0,73.77432183159722,1990-07-01
7,1990.0,8.0,75.13398437500001,1990-08-01
8,1990.0,9.0,75.48417426215278,1990-09-01
9,1990.0,10.0,73.66658528645834,1990-10-01
10,1990.0,11.0,72.468896484375,1990-11-01
11,1990.0,12.0,69.38146158854167,1990-12-01
12,1991.0,1.0,68.00036349826388,1991-01-01
13,1991.0,2.0,69.70196668836806,1991-02-01
14,1991.0,3.0,68.02320421006945,1991-03-01
15,1991.0,4.0,69.43990342881945,1991-04-01
16,1991.0,5.0,70.78279079861112,1991-05-01
17,1991.0,6.0,71.52254774305555,1991-06-01
18,1991.0,7.0,72.62682562934027,1991-07-01
19,1991.0,8.0,74.35682779947916,1991-08-01
20,1991.0,9.0,74.08255750868057,1991-09-01
21,1991.0,10.0,72.84476182725695,1991-10-01
22,1991.0,11.0,72.52072211371528,1991-11-01
23,1991.0,12.0,70.09449869791666,1991-12-01
24,1992.0,1.0,67.72010904947916,1992-01-01
25,1992.0,2.0,67.79647894965278,1992-02-01
26,1992.0,3.0,68.71965603298611,1992-03-01
27,1992.0,4.0,69.54798177083333,1992-04-01
28,1992.0,5.0,71.91384006076389,1992-05-01
29,1992.0,6.0,73.33359375,1992-06-01
30,1992.0,7.0,73.75731879340277,1992-07-01
31,1992.0,8.0,74.48006456163195,1992-08-01
32,1992.0,9.0,74.80139973958333,1992-09-01
33,1992.0,10.0,74.23539225260416,1992-10-01
34,1992.0,11.0,71.96300455729167,1992-11-01
35,1992.0,12.0,70.27910698784723,1992-12-01
36,1993.0,1.0,67.14460177951389,1993-01-01
37,1993.0,2.0,66.38307834201389,1993-02-01
38,1993.0,3.0,68.12230088975694,1993-03-01
39,1993.0,4.0,69.88289930555555,1993-04-01
40,1993.0,5.0,69.92507052951389,1993-05-01
41,1993.0,6.0,71.84588216145833,1993-06-01
42,1993.0,7.0,72.77238769531249,1993-07-01
43,1993.0,8.0,73.58495279947917,1993-08-01
44,1993.0,9.0,73.65358072916666,1993-09-01
45,1993.0,10.0,72.64817979600694,1993-10-01
46,1993.0,11.0,70.12440863715278,1993-11-01
47,1993.0,12.0,68.11940646701389,1993-12-01
48,1994.0,1.0,66.68162163628472,1994-01-01
49,1994.0,2.0,68.0625,1994-02-01
50,1994.0,3.0,68.11106770833334,1994-03-01
51,1994.0,4.0,69.2320556640625,1994-04-01
52,1994.0,5.0,70.54511447482639,1994-05-01
53,1994.0,6.0,71.51561957465277,1994-06-01
54,1994.0,7.0,73.73465440538195,1994-07-01
55,1994.0,8.0,73.95823296440972,1994-08-01
56,1994.0,9.0,73.88726671006944,1994-09-01
57,1994.0,10.0,72.9137939453125,1994-10-01
58,1994.0,11.0,71.23882107204861,1994-11-01
59,1994.0,12.0,68.47139485677084,1994-12-01
60,1995.0,1.0,67.51138237847223,1995-01-01
61,1995.0,2.0,67.89112413194445,1995-02-01
62,1995.0,3.0,69.90510796440972,1995-03-01
63,1995.0,4.0,70.26979166666666,1995-04-01
64,1995.0,5.0,70.82611219618056,1995-05-01
65,1995.0,6.0,72.13562554253473,1995-06-01
