Year,Month,tmean_f,datetime,Temp
1990.0,1.0,70.13691677517362,1990-01-01,
1990.0,2.0,68.37515733506945,1990-02-01,
1990.0,3.0,68.62043185763889,1990-03-01,
1990.0,4.0,71.09659559461807,1990-04-01,
1990.0,5.0,71.62795681423611,1990-05-01,
1990.0,6.0,72.85667046440972,1990-06-01,
1990.0,7.0,73.90702582465278,1990-07-01,
1990.0,8.0,75.20752766927083,1990-08-01,
1990.0,9.0,75.42999945746527,1990-09-01,
1990.0,10.0,73.83964029947917,1990-10-01,
1990.0,11.0,72.67681749131944,1990-11-01,
1990.0,12.0,69.5303955078125,1990-12-01,
1991.0,1.0,68.25082194010417,1991-01-01,
1991.0,2.0,69.69626736111111,1991-02-01,
1991.0,3.0,68.19935438368056,1991-03-01,
1991.0,4.0,69.43585069444444,1991-04-01,
1991.0,5.0,70.73333062065973,1991-05-01,
1991.0,6.0,71.44666612413195,1991-06-01,
1991.0,7.0,72.73885362413193,1991-07-01,
1991.0,8.0,74.250390625,1991-08-01,
1991.0,9.0,73.99422200520834,1991-09-01,
1991.0,10.0,73.01218804253472,1991-10-01,
1991.0,11.0,72.67192925347223,1991-11-01,
1991.0,12.0,69.97591417100693,1991-12-01,
1992.0,1.0,67.84136284722223,1992-01-01,
1992.0,2.0,67.90635850694444,1992-02-01,
1992.0,3.0,68.82516276041667,1992-03-01,
1992.0,4.0,69.81429578993055,1992-04-01,
1992.0,5.0,72.0754855685764,1992-05-01,
1992.0,6.0,73.50473904079861,1992-06-01,
1992.0,7.0,73.68351236979166,1992-07-01,
1992.0,8.0,74.50745713975695,1992-08-01,
1992.0,9.0,74.87592502170139,1992-09-01,
1992.0,10.0,74.25060763888888,1992-10-01,
1992.0,11.0,72.06555447048612,1992-11-01,
1992.0,12.0,70.37125651041667,1992-12-01,
1993.0,1.0,67.32938910590278,1993-01-01,
1993.0,2.0,66.57111273871527,1993-02-01,
1993.0,3.0,68.22300889756946,1993-03-01,
1993.0,4.0,69.95636935763889,1993-04-01,
1993.0,5.0,70.13161349826389,1993-05-01,
1993.0,6.0,72.04977756076389,1993-06-01,
1993.0,7.0,72.71318901909723,1993-07-01,
1993.0,8.0,73.80788845486111,1993-08-01,
