Year,Month,Temp
1990.0,1.0,62.855428059895836
1990.0,2.0,60.2733154296875
1990.0,3.0,60.74795735677083
1990.0,4.0,62.68039008246528
1990.0,5.0,63.545827907986116
1990.0,6.0,65.18117404513889
1990.0,7.0,66.13155110677084
1990.0,8.0,67.28803168402777
1990.0,9.0,67.73840060763888
1990.0,10.0,65.93210720486111
1990.0,11.0,65.91565755208333
1990.0,12.0,61.84283311631944
1991.0,1.0,59.29117838541667
1991.0,2.0,60.90030110677084
1991.0,3.0,60.88143988715278
1991.0,4.0,61.705685763888894
1991.0,5.0,63.096685112847226
1991.0,6.0,63.862711588541664
1991.0,7.0,64.97648925781249
1991.0,8.0,67.418212890625
1991.0,9.0,66.2076171875
1991.0,10.0,64.51312391493056
1991.0,11.0,64.68535698784723
1991.0,12.0,62.699519856770834
1992.0,1.0,58.67700466579861
1992.0,2.0,59.235568576388886
1992.0,3.0,60.22416449652778
1992.0,4.0,61.38063151041666
1992.0,5.0,63.70729166666667
1992.0,6.0,65.98608940972223
1992.0,7.0,66.60865885416666
1992.0,8.0,67.730126953125
1992.0,9.0,67.78829210069445
1992.0,10.0,66.37002495659723
1992.0,11.0,64.91003689236112
1992.0,12.0,63.17945692274306
1993.0,1.0,58.86507432725695
1993.0,2.0,57.689455837673606
1993.0,3.0,60.10894097222222
1993.0,4.0,62.15076497395833
1993.0,5.0,62.469791666666666
1993.0,6.0,64.74111056857639
1993.0,7.0,65.98919813368056
1993.0,8.0,66.23110080295139
1993.0,9.0,65.95783420138889
1993.0,10.0,65.12707248263888
1993.0,11.0,62.31250813802083
1993.0,12.0,60.721202256944444
1994.0,1.0,58.84291720920139
1994.0,2.0,60.92652994791666
1994.0,3.0,60.486119249131946
1994.0,4.0,61.95348307291667
1994.0,5.0,63.202967664930554
1994.0,6.0,64.59149576822917
1994.0,7.0,66.99053276909723
1994.0,8.0,67.09988878038195
1994.0,9.0,66.6927951388889
1994.0,10.0,65.12434624565972
1994.0,11.0,65.15541720920139
1994.0,12.0,60.931789822048614
1995.0,1.0,58.96376681857639
1995.0,2.0,59.00282389322916
1995.0,3.0,61.65327690972222
1995.0,4.0,63.02370062934028
1995.0,5.0,63.59228786892361
1995.0,6.0,64.75599500868056
1995.0,7.0,66.50910915798612
1995.0,8.0,66.29816080729167
1995.0,9.0,65.15820855034723
1995.0,10.0,65.87340766059029
1995.0,11.0,63.97955186631945
1995.0,12.0,61.92118326822917
1996.0,1.0,61.99928927951389
1996.0,2.0,60.12253689236111
1996.0,3.0,60.331537543402774
1996.0,4.0,63.78611111111111
1996.0,5.0,65.15503743489583
1996.0,6.0,66.23955620659723
1996.0,7.0,67.15013020833334
1996.0,8.0,65.92275933159723
1996.0,9.0,66.51453993055556
1996.0,10.0,65.73393012152778
1996.0,11.0,65.38124728732639
1996.0,12.0,62.2238009982639
1997.0,1.0,60.623388671875
1997.0,2.0,60.47845594618056
1997.0,3.0,61.89655490451389
1997.0,4.0,62.267146809895834
1997.0,5.0,63.75427517361111
1997.0,6.0,66.70571560329861
1997.0,7.0,66.87910970052084
1997.0,8.0,66.03189561631945
1997.0,9.0,66.75201551649306
1997.0,10.0,65.28212076822916
1997.0,11.0,63.532763671875
1997.0,12.0,61.02611490885417
1998.0,1.0,59.28994954427084
1998.0,2.0,59.083775499131946
1998.0,3.0,60.90268012152778
1998.0,4.0,62.64224989149305
1998.0,5.0,63.024533420138894
1998.0,6.0,64.32921006944444
1998.0,7.0,64.89481879340278
1998.0,8.0,66.14783799913195
1998.0,9.0,66.05542534722223
1998.0,10.0,65.43721245659722
1998.0,11.0,64.64212510850695
1998.0,12.0,62.379541015624994
1999.0,1.0,61.29475368923611
1999.0,2.0,60.706477864583334
1999.0,3.0,61.43070203993056
1999.0,4.0,61.9708984375
1999.0,5.0,63.712489149305554
1999.0,6.0,64.41557617187499
