,Month,RF
1263,April,4.1410270357915335
1264,May,1.2743649353401136
1265,June,1.4594077229604112
1266,July,2.075187955292481
1267,August,1.0610802013463596
1268,September,1.432034520397407
1269,October,1.1827948759280524
1270,November,3.094222664983717
1271,December,0.7948573926360334
1272,January,3.087641524193157
1273,February,9.346342015407798
1274,March,24.736412614221837
