Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0325210376975718
2026,3,3,0.0941544268839767
2026,3,4,0.1093232681513226
2026,3,5,0.0324627362779061
2026,3,6,0.035961507487786
2026,3,7,0.0321061750003892
2026,3,8,0.0460923599921035
2026,3,9,0.0090567298726737
2026,3,10,1.5853259495538354e-05
2026,3,11,0.0107157950013328
2026,3,12,0.4204693343046746
2026,3,13,0.3571791346177214
2026,3,14,6.413282541071255
2026,3,15,1.0849503051484883
2026,3,16,2.1697052883038057
2026,3,17,0.3568217167298532
2026,3,18,0.2595085855289139
2026,3,20,0.1044098698410311
2026,3,21,0.1508871000432129
2026,3,22,0.1596120955054772
2026,3,23,1.3766505301746137
2026,3,24,0.348414979825113
2026,3,27,0.0114449632403059
2026,3,28,0.5264618937471142
2026,3,29,0.039343742607193
2026,3,30,0.0
