,Month,Temp,datetime,Year
0,1.0,65.37628580729168,1990-01-01,
1,2.0,63.23374837239584,1990-02-01,
2,3.0,64.0522705078125,1990-03-01,
3,4.0,66.57085503472223,1990-04-01,
4,5.0,66.90625,1990-05-01,
5,6.0,68.14831814236112,1990-06-01,
6,7.0,69.45189344618056,1990-07-01,
7,8.0,70.80812174479166,1990-08-01,
8,9.0,70.95697699652777,1990-09-01,
9,10.0,69.23983832465278,1990-10-01,
10,11.0,68.23706868489583,1990-11-01,
11,12.0,64.81085883246527,1990-12-01,
12,1.0,63.60980902777778,1991-01-01,
13,2.0,65.23374837239584,1991-02-01,
14,3.0,63.58141276041667,1991-03-01,
15,4.0,65.09205186631945,1991-04-01,
16,5.0,66.41287163628473,1991-05-01,
17,6.0,67.10990668402778,1991-06-01,
18,7.0,68.60824381510417,1991-07-01,
19,8.0,70.16448567708333,1991-08-01,
20,9.0,69.68942328559028,1991-09-01,
21,10.0,68.28658311631943,1991-10-01,
22,11.0,68.15839301215277,1991-11-01,
23,12.0,65.5750705295139,1991-12-01,
24,1.0,63.32626410590278,1992-01-01,
25,2.0,63.495844184027774,1992-02-01,
26,3.0,64.36503906249999,1992-03-01,
27,4.0,64.98194444444445,1992-04-01,
28,5.0,67.66818033854167,1992-05-01,
29,6.0,68.59959852430555,1992-06-01,
30,7.0,69.06710069444445,1992-07-01,
31,8.0,69.63344455295139,1992-08-01,
32,9.0,70.37361653645834,1992-09-01,
33,10.0,69.92323133680556,1992-10-01,
34,11.0,67.87043999565972,1992-11-01,
35,12.0,66.04602864583333,1992-12-01,
36,1.0,62.88979763454861,1993-01-01,
37,2.0,62.065380859375,1993-02-01,
38,3.0,63.57999674479167,1993-03-01,
39,4.0,65.6236328125,1993-04-01,
40,5.0,65.52652994791666,1993-05-01,
41,6.0,67.40641004774305,1993-06-01,
42,7.0,68.50364583333334,1993-07-01,
43,8.0,69.3115993923611,1993-08-01,
44,9.0,69.57073838975694,1993-09-01,
45,10.0,68.54153645833333,1993-10-01,
46,11.0,65.82024739583333,1993-11-01,
47,12.0,63.7576171875,1993-12-01,
48,1.0,62.51924641927084,1994-01-01,
49,2.0,64.19702690972223,1994-02-01,
50,3.0,63.68319769965278,1994-03-01,
51,4.0,64.4747287326389,1994-04-01,
52,5.0,66.23751085069445,1994-05-01,
53,6.0,66.89520128038194,1994-06-01,
54,7.0,69.52916666666667,1994-07-01,
55,8.0,69.62367892795139,1994-08-01,
56,9.0,69.76600477430556,1994-09-01,
57,10.0,68.53923611111111,1994-10-01,
58,11.0,66.55679253472223,1994-11-01,
59,12.0,64.13598361545138,1994-12-01,
60,1.0,64.32808973524305,1995-01-01,
61,2.0,63.93282877604167,1995-02-01,
62,3.0,65.86057671440972,1995-03-01,
63,4.0,65.87158203125,1995-04-01,
