Year,Month,NDVI,datetime
2000.0,4.0,0.4807314931610484,2000-04-01
2000.0,5.0,0.3871188693576389,2000-05-01
2000.0,6.0,0.33926127869405864,2000-06-01
2000.0,7.0,0.19761069026994116,2000-07-01
2000.0,8.0,0.5108983075177228,2000-08-01
2000.0,9.0,0.5305234179084684,2000-09-01
2000.0,10.0,0.6228195002049576,2000-10-01
2000.0,11.0,0.6972739137249229,2000-11-01
2000.0,12.0,0.6407795658817997,2000-12-01
2001.0,1.0,0.5962654396339699,2001-01-01
2001.0,2.0,0.49553793447989003,2001-02-01
2001.0,3.0,0.5395067003038194,2001-03-01
2001.0,4.0,0.29614010563603155,2001-04-01
2001.0,5.0,0.2395719834315924,2001-05-01
2001.0,6.0,0.08560507974506897,2001-06-01
2001.0,7.0,0.3869370354546441,2001-07-01
2001.0,8.0,0.3300776540497203,2001-08-01
2001.0,9.0,0.5056595507963204,2001-09-01
2001.0,10.0,0.36292761343496815,2001-10-01
2001.0,11.0,0.529481581699701,2001-11-01
2001.0,12.0,0.6645577513141396,2001-12-01
2002.0,1.0,0.6619067721896701,2002-01-01
2002.0,2.0,0.6277007114740065,2002-02-01
2002.0,3.0,0.649989092791522,2002-03-01
2002.0,4.0,0.6640856707537616,2002-04-01
2002.0,5.0,0.5053752381124614,2002-05-01
2002.0,6.0,0.5886064694251543,2002-06-01
2002.0,7.0,0.324670038105529,2002-07-01
2002.0,8.0,0.39588137026186343,2002-08-01
2002.0,9.0,0.23931729352032696,2002-09-01
2002.0,10.0,0.6886620227201485,2002-10-01
2002.0,11.0,0.5799307175624517,2002-11-01
2002.0,12.0,0.609357386459539,2002-12-01
2003.0,1.0,0.44104267638406636,2003-01-01
2003.0,2.0,0.4656844904393326,2003-02-01
2003.0,3.0,0.3685764030173973,2003-03-01
2003.0,4.0,0.5005759721920814,2003-04-01
2003.0,5.0,0.5672439292625144,2003-05-01
2003.0,6.0,0.45570966932508683,2003-06-01
2003.0,7.0,0.3124018068666811,2003-07-01
2003.0,8.0,0.5106210119930314,2003-08-01
2003.0,9.0,0.5207316551679446,2003-09-01
2003.0,10.0,0.48831214433834874,2003-10-01
2003.0,11.0,0.6040756790726273,2003-11-01
2003.0,12.0,0.6516135886863426,2003-12-01
2004.0,1.0,0.6746407026126061,2004-01-01
2004.0,2.0,0.6009865278079186,2004-02-01
2004.0,3.0,0.6289635175540124,2004-03-01
2004.0,4.0,0.5047854199821566,2004-04-01
2004.0,5.0,0.7202108877676504,2004-05-01
2004.0,6.0,0.6646623022762346,2004-06-01
2004.0,7.0,0.6422891970033999,2004-07-01
2004.0,8.0,0.5955294385368441,2004-08-01
2004.0,9.0,0.5743432221589265,2004-09-01
2004.0,10.0,0.5188057981891396,2004-10-01
2004.0,11.0,0.6933647438331887,2004-11-01
2004.0,12.0,0.7053782145182291,2004-12-01
2005.0,1.0,0.6564987559377411,2005-01-01
2005.0,2.0,0.6785796365620177,2005-02-01
2005.0,3.0,0.5364950203601225,2005-03-01
2005.0,4.0,0.5515352884928385,2005-04-01
2005.0,5.0,0.3743723174672068,2005-05-01
2005.0,6.0,0.40231944896556715,2005-06-01
