Year,Month,tmean_f,datetime,Temp
1990.0,1.0,68.61197102864583,1990-01-01,
1990.0,2.0,66.72650824652777,1990-02-01,
1990.0,3.0,67.16974826388889,1990-03-01,
1990.0,4.0,69.61199815538194,1990-04-01,
1990.0,5.0,70.13562825520833,1990-05-01,
1990.0,6.0,71.42762858072916,1990-06-01,
1990.0,7.0,72.48838704427084,1990-07-01,
1990.0,8.0,73.77025010850694,1990-08-01,
1990.0,9.0,73.95111219618056,1990-09-01,
1990.0,10.0,72.3675998263889,1990-10-01,
1990.0,11.0,71.30103624131945,1990-11-01,
1990.0,12.0,68.02093098958333,1990-12-01,
1991.0,1.0,66.77018229166666,1991-01-01,
1991.0,2.0,68.26373155381944,1991-02-01,
1991.0,3.0,66.75103895399306,1991-03-01,
1991.0,4.0,68.02496202256944,1991-04-01,
1991.0,5.0,69.32501627604167,1991-05-01,
1991.0,6.0,69.9999240451389,1991-06-01,
1991.0,7.0,71.42222222222222,1991-07-01,
1991.0,8.0,72.91713324652778,1991-08-01,
1991.0,9.0,72.60822211371527,1991-09-01,
1991.0,10.0,71.52487521701389,1991-10-01,
1991.0,11.0,71.26140679253473,1991-11-01,
1991.0,12.0,68.51534288194445,1991-12-01,
1992.0,1.0,66.35232747395834,1992-01-01,
1992.0,2.0,66.48704969618055,1992-02-01,
1992.0,3.0,67.37111002604166,1992-03-01,
1992.0,4.0,68.3543701171875,1992-04-01,
1992.0,5.0,70.66788736979167,1992-05-01,
1992.0,6.0,72.00740559895834,1992-06-01,
1992.0,7.0,72.18688151041667,1992-07-01,
1992.0,8.0,72.99942762586807,1992-08-01,
1992.0,9.0,73.4567409939236,1992-09-01,
1992.0,10.0,72.814697265625,1992-10-01,
1992.0,11.0,70.71762966579861,1992-11-01,
1992.0,12.0,68.96107584635416,1992-12-01,
1993.0,1.0,65.96838650173612,1993-01-01,
1993.0,2.0,65.2053982204861,1993-02-01,
1993.0,3.0,66.7640842013889,1993-03-01,
1993.0,4.0,68.51533203125001,1993-04-01,
1993.0,5.0,68.65526801215277,1993-05-01,
1993.0,6.0,70.64889051649305,1993-06-01,
1993.0,7.0,71.3032986111111,1993-07-01,
1993.0,8.0,72.46473253038195,1993-08-01,
1993.0,9.0,72.39407280815972,1993-09-01,
1993.0,10.0,71.50982259114583,1993-10-01,
1993.0,11.0,68.82970377604167,1993-11-01,
1993.0,12.0,66.94881727430555,1993-12-01,
1994.0,1.0,65.54774305555556,1994-01-01,
1994.0,2.0,67.0157931857639,1994-02-01,
1994.0,3.0,66.90716688368056,1994-03-01,
1994.0,4.0,67.96192491319445,1994-04-01,
1994.0,5.0,69.28702528211807,1994-05-01,
1994.0,6.0,70.31696506076389,1994-06-01,
1994.0,7.0,72.62530381944444,1994-07-01,
1994.0,8.0,72.76680772569443,1994-08-01,
1994.0,9.0,72.77096354166667,1994-09-01,
1994.0,10.0,71.68996310763889,1994-10-01,
1994.0,11.0,69.66429578993055,1994-11-01,
1994.0,12.0,67.18379991319445,1994-12-01,
1995.0,1.0,66.62566189236111,1995-01-01,
1995.0,2.0,66.7566677517361,1995-02-01,
1995.0,3.0,68.72064344618056,1995-03-01,
1995.0,4.0,68.68829752604167,1995-04-01,
1995.0,5.0,69.68688422309027,1995-05-01,
1995.0,6.0,70.8261474609375,1995-06-01,
1995.0,7.0,72.26035698784722,1995-07-01,
1995.0,8.0,72.03103841145833,1995-08-01,
1995.0,9.0,72.13933376736111,1995-09-01,
1995.0,10.0,71.76745876736112,1995-10-01,
1995.0,11.0,70.99511176215279,1995-11-01,
1995.0,12.0,69.85584309895833,1995-12-01,
1996.0,1.0,68.55017903645833,1996-01-01,
1996.0,2.0,66.46214735243055,1996-02-01,
1996.0,3.0,66.81354709201389,1996-03-01,
1996.0,4.0,70.1197048611111,1996-04-01,
1996.0,5.0,71.57010633680557,1996-05-01,
1996.0,6.0,72.31985134548611,1996-06-01,
1996.0,7.0,72.77370334201389,1996-07-01,
1996.0,8.0,72.51222059461806,1996-08-01,
1996.0,9.0,72.4930881076389,1996-09-01,
1996.0,10.0,72.47706163194445,1996-10-01,
1996.0,11.0,71.27340766059028,1996-11-01,
1996.0,12.0,68.32838541666666,1996-12-01,
1997.0,1.0,68.00953233506945,1997-01-01,
1997.0,2.0,67.4522243923611,1997-02-01,
1997.0,3.0,68.11218804253471,1997-03-01,
