Year,Month,Day,RF_in
2026,3,1,0.1018287953128037
2026,3,2,0.0287681276253364
2026,3,3,0.0195281795525071
2026,3,4,0.0889074326117763
2026,3,5,0.040989865873835
2026,3,6,0.0773714498863098
2026,3,7,0.0067130842790133
2026,3,8,0.1172179893952736
2026,3,9,0.0538774944434096
2026,3,10,0.0135214673866738
2026,3,11,0.8086454521825179
2026,3,12,0.5322670864736744
2026,3,13,1.8988118394651623
2026,3,14,10.862817223801889
2026,3,15,0.610099874804061
2026,3,16,0.3973739919201723
2026,3,17,0.391963240448351
2026,3,18,0.2692995157628408
2026,3,20,0.0355609438794109
2026,3,21,0.0080987752857135
2026,3,22,0.4529524141513561
2026,3,23,0.253280205039203
2026,3,24,0.1248469166845138
2026,3,27,0.0524718265231223
2026,3,28,0.012846800517767
2026,3,29,0.0106379565615991
2026,3,30,0.027756997374805963
