,Month,tmean_f
421,February,71.87706163194446
422,March,73.05921223958333
423,April,73.96925998263889
424,May,74.83037109375
425,June,76.12429470486111
426,July,77.09441189236111
427,August,78.04351128472223
428,September,77.87926432291667
429,October,76.91455078125
430,November,74.83740776909723
431,December,73.24963107638888
432,January,71.24896104600694
