Year,Month,Day,RF_in
2026,3,31,0.0222401708419531
2026,4,1,0.0013470974192856
2026,4,2,0.0439846349942205
2026,4,3,0.0
2026,4,4,0.0053918671072589
2026,4,5,0.093766467685056
2026,4,6,0.2173146147462361
2026,4,7,0.4213951558057197
2026,4,8,0.1695700462165536
2026,4,9,0.0562533421895125
2026,4,10,2.975312154448576
2026,4,11,0.1059655039051108
2026,4,12,0.4562369919824475
2026,4,13,0.613718196927858
2026,4,14,0.0628253383864533
2026,4,15,0.0032762448850498
2026,4,16,3.2294026278216466e-05
2026,4,17,0.0006264145130711
2026,4,18,0.0156279324998519
2026,4,19,0.0025155299303424
2026,4,20,0.1968996395253111
2026,4,21,0.17997985703379418
