,Year,Month,NDVI,datetime
272,2022.0,October,0.4040419753086419,2022-10-01
273,2022.0,November,0.760604938271605,2022-11-01
274,2022.0,December,0.6614604938271604,2022-12-01
275,2023.0,January,0.7263037037037037,2023-01-01
276,2023.0,February,0.511804938271605,2023-02-01
277,2023.0,March,0.6961351851851851,2023-03-01
278,2023.0,April,0.5680907407407408,2023-04-01
279,2023.0,May,0.5338864197530864,2023-05-01
280,2023.0,June,0.5388395061728396,2023-06-01
281,2023.0,July,0.5882283950617285,2023-07-01
282,2023.0,August,0.6731166666666667,2023-08-01
283,2023.0,September,0.3600691358024691,2023-09-01
