Year,Month,Day,RF_in
2026,3,1,0.1455551122244702
2026,3,2,0.0057093075277321
2026,3,3,0.0277739590014152
2026,3,4,0.0874263421896074
2026,3,5,0.0745558347022486
2026,3,6,0.0282044205360119
2026,3,7,0.0014093817526111
2026,3,8,0.0060621164996248
2026,3,9,0.2153936419297414
2026,3,10,0.1072628495527957
2026,3,11,1.8402908308878925
2026,3,12,1.935274041265675
2026,3,13,6.23564347750802
2026,3,14,1.3169325513998251
2026,3,15,0.0039904117815995
2026,3,16,3.516356086573356e-05
2026,3,17,0.2976622330710181
2026,3,18,0.2847803263619283
2026,3,20,10.225721974640324
2026,3,21,0.7645669386270294
2026,3,22,0.0163817829834055
2026,3,23,2.2514187069389764
2026,3,24,0.0455870488833278
2026,3,27,0.102041078932584
2026,3,28,0.1285366452538701
2026,3,29,0.0089940999749451
2026,3,30,0.018573235153653618
