,Month,RF
1263,April,1.9228073717890304
1264,May,0.3882308222756877
1265,June,0.2443490001032857
1266,July,0.4212964861597161
1267,August,0.1817751046669568
1268,September,0.5857722001600929
1269,October,0.7777666589012527
1270,November,1.5216257283160786
1271,December,0.7324590170315083
1272,January,1.3013269649345047
1273,February,3.725251065893239
1274,March,14.262579021155345
