Year,Month,Day,RF_in
2026,3,31,0.0079318731557125
2026,4,1,0.0028914433700368
2026,4,2,0.0020725381707389
2026,4,3,0.0012631766580864
2026,4,4,0.0006955737319788
2026,4,5,2.809877357408589e-06
2026,4,6,0.0005003020750796
2026,4,7,0.0376087551221867
2026,4,8,0.2389344828579626
2026,4,9,0.0088264054689396
2026,4,10,0.0953473109744305
2026,4,11,1.2021801960582732
2026,4,12,0.0176738430003031
2026,4,13,0.0207818666716736
2026,4,14,0.0373302793415371
2026,4,15,0.000729661082491
2026,4,16,0.0022167077330423
2026,4,17,0.0002331614475036
2026,4,18,0.0158895616610579
2026,4,19,0.0502794710335614
2026,4,20,0.3078470815412307
2026,4,21,0.0514317392055662
2026,4,22,0.1151430510404799
2026,4,23,0.0444667628122345
2026,4,24,0.0196933633184859
2026,4,25,0.0407448798344109
2026,4,26,0.005373370491845
2026,4,27,0.1517800685078976
2026,4,28,0.0898870970744837
2026,4,29,0.08314045253996838
